kingdom	kingdomkey	phylum	phylumkey	class	classkey	order	orderkey	family	familykey	genus	genuskey	species	specieskey	year	eeacellcode	phylumcount	classcount	ordercount	familycount	genuscount	kingdomcount	occurrences	mintemporaluncertainty	mincoordinateuncertaintyinmeters
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2017	1kmE3954N3106	3	3	3	1	1	59	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Scapaniaceae	6129	Scapania	2689215	Scapania irrigua	2689217	2017	1kmE3954N3106	3	3	3	1	1	59	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziellaceae	2287	Cephaloziella	8348351	Cephaloziella hampeana	7541037	2017	1kmE3954N3106	3	3	3	1	1	59	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Riccardia	2689531	Riccardia incurvata	4277629	2019	1kmE3958N3139	1	1	1	1	1	667	1	86400	707
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2017	1kmE3958N3145	1	1	1	1	1	1	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Aneura	2689523	Aneura pinguis	5286381	2012	1kmE3963N3113	2	2	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2012	1kmE3963N3113	2	2	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2025	1kmE3966N3091	2	2	2	2	2	5	2	86400	2
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2015	1kmE3978N3128	3	3	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2015	1kmE3978N3128	3	3	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2015	1kmE3978N3128	3	3	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2018	1kmE3999N3114	4	4	4	2	2	335	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2018	1kmE3999N3114	4	4	4	2	2	335	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Nowellia	2689171	Nowellia curvifolia	5286346	2018	1kmE3999N3114	4	4	4	1	1	335	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2018	1kmE3999N3114	4	4	4	1	1	335	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2017	1kmE4013N3111	1	1	1	1	1	42	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2023	1kmE3864N3142	1	1	1	1	1	30	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2023	1kmE3896N3092	2	1	1	1	1	44	1	86400	707
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Conocephalaceae	6114	Conocephalum	7561765	Conocephalum conicum	2688562	2023	1kmE3896N3092	2	1	1	1	1	44	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2021	1kmE3904N3084	3	3	1	1	1	29	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2021	1kmE3904N3084	3	3	2	1	1	29	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2021	1kmE3904N3084	3	3	2	1	1	29	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2021	1kmE3907N3129	2	2	1	1	1	33	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2021	1kmE3907N3129	2	2	1	1	1	33	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Asperifolia	11976613	Asperifolia arguta	12232458	2013	1kmE3910N3106	5	4	3	2	1	24	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2013	1kmE3910N3106	5	4	3	1	1	24	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2013	1kmE3910N3106	5	4	3	2	1	24	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2013	1kmE3910N3106	5	1	1	1	1	24	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2013	1kmE3910N3106	5	4	1	1	1	24	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2011	1kmE3912N3124	2	2	1	1	1	7	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2011	1kmE3912N3124	2	2	1	1	1	7	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2013	1kmE3913N3124	4	1	1	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2013	1kmE3913N3124	4	3	2	2	2	17	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2013	1kmE3913N3124	4	3	1	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Porellaceae	2267	Porella	2688728	Porella platyphylla	5286317	2019	1kmE3916N3085	2	2	1	1	1	226	1	86400	1000
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2019	1kmE3916N3085	2	2	1	1	1	226	1	86400	10
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2024	1kmE3918N3110	1	1	1	1	1	24	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2025	1kmE3919N3126	1	1	1	1	1	315	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia cavernosa	5710073	2022	1kmE3940N3160	1	1	1	1	1	235	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2019	1kmE3949N3141	1	1	1	1	1	512	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia fluitans	8244689	2013	1kmE3949N3149	2	1	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2013	1kmE3949N3149	2	1	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Aneura	2689523	Aneura pinguis	5286381	2013	1kmE3958N3147	3	3	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2013	1kmE3958N3147	3	3	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2013	1kmE3958N3147	3	3	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2012	1kmE3962N3134	4	4	4	2	2	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2012	1kmE3962N3134	4	4	4	2	2	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2012	1kmE3962N3134	4	4	4	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Fuscocephaloziopsis	2689160	Fuscocephaloziopsis macrostachya	9488733	2012	1kmE3962N3134	4	4	4	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2024	1kmE3978N3079	1	1	1	1	1	158	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2014	1kmE3990N3129	1	1	1	1	1	11	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Cephalozia	8241632	Cephalozia bicuspidata	2689152	2010	1kmE3826N3118	1	1	1	1	1	5	1	86400	1000
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2016	1kmE3834N3128	5	5	4	4	4	96	4	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2016	1kmE3834N3128	5	5	1	1	1	96	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2023	1kmE3839N3129	1	1	1	1	1	6	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2024	1kmE3895N3137	2	2	2	2	2	17	2	86400	1
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2018	1kmE3917N3127	5	5	3	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2018	1kmE3917N3127	5	5	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2018	1kmE3917N3127	5	5	3	2	2	18	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2018	1kmE3917N3127	5	5	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Porellaceae	2267	Porella	2688728	Porella platyphylla	5286317	2016	1kmE3918N3118	31	25	14	1	1	192	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2016	1kmE3918N3118	31	25	14	1	1	192	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2016	1kmE3918N3118	31	6	1	1	1	192	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2016	1kmE3918N3118	31	25	14	5	5	192	5	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2016	1kmE3918N3118	31	25	2	2	2	192	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2016	1kmE3918N3118	31	25	2	2	2	192	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2016	1kmE3918N3118	31	25	9	9	9	192	4	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2016	1kmE3918N3118	31	25	9	9	9	192	5	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2016	1kmE3918N3118	31	6	5	5	5	192	5	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2016	1kmE3918N3118	31	25	14	7	7	192	7	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2016	1kmE3919N3119	11	10	3	3	1	67	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2016	1kmE3919N3119	11	10	1	1	1	67	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2016	1kmE3919N3119	11	10	5	3	3	67	3	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2016	1kmE3919N3119	11	10	5	2	2	67	2	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2016	1kmE3919N3119	11	1	1	1	1	67	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Chiloscyphus	2689486	Chiloscyphus polyanthos	2689491	2016	1kmE3919N3119	11	10	3	3	2	67	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2016	1kmE3919N3119	11	10	1	1	1	67	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Conocephalaceae	6114	Conocephalum	7561765	Conocephalum conicum	2688562	2022	1kmE3921N3089	2	1	1	1	1	83	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2022	1kmE3921N3089	2	1	1	1	1	83	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2014	1kmE3923N3126	1	1	1	1	1	35	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2023	1kmE3927N3124	4	4	1	1	1	231	1	86400	4
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2023	1kmE3927N3124	4	4	1	1	1	231	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2023	1kmE3927N3124	4	4	2	1	1	231	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3927N3124	4	4	2	1	1	231	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2015	1kmE3930N3096	1	1	1	1	1	2	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2023	1kmE3934N3157	1	1	1	1	1	145	1	86400	999
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Conocephalaceae	6114	Conocephalum	7561765	Conocephalum conicum	2688562	2015	1kmE3941N3091	1	1	1	1	1	5	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lepidoziaceae	2280	Lepidozia	2689101	Lepidozia reptans	2689102	2013	1kmE3947N3144	6	6	4	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2013	1kmE3947N3144	6	6	1	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2013	1kmE3947N3144	6	6	4	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2013	1kmE3947N3144	6	6	1	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2013	1kmE3947N3144	6	6	4	2	2	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2013	1kmE3947N3144	6	6	4	2	2	29	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2022	1kmE3949N3097	1	1	1	1	1	327	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2011	1kmE3950N3126	6	1	1	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2011	1kmE3950N3126	6	5	1	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziellaceae	2287	Cephaloziella	8348351	Cephaloziella divaricata	2688993	2011	1kmE3950N3126	6	5	4	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2011	1kmE3950N3126	6	5	4	3	3	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2011	1kmE3950N3126	6	5	4	3	3	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2011	1kmE3950N3126	6	5	4	3	3	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2013	1kmE3956N3118	2	2	1	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2013	1kmE3956N3118	2	2	1	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Sphaerocarpales	910	Sphaerocarpaceae	2257	Sphaerocarpos	2688647	Sphaerocarpos texanus	5710058	2012	1kmE3958N3109	1	1	1	1	1	8	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziellaceae	2287	Cephaloziella	8348351	Cephaloziella divaricata	2688993	2012	1kmE3962N3126	3	3	3	2	2	25	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziellaceae	2287	Cephaloziella	8348351	Cephaloziella hampeana	7541037	2012	1kmE3962N3126	3	3	3	2	2	25	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2012	1kmE3962N3126	3	3	3	1	1	25	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Scapaniaceae	6129	Scapania	2689215	Scapania irrigua	2689217	2022	1kmE3967N3132	3	3	3	1	1	22	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Anastrophyllaceae	2292	Gymnocolea	2689444	Gymnocolea inflata	2689446	2022	1kmE3967N3132	3	3	3	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2022	1kmE3967N3132	3	3	3	1	1	22	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2017	1kmE3968N3133	2	2	2	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2017	1kmE3968N3133	2	2	2	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2018	1kmE3996N3080	1	1	1	1	1	6	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Jungermanniaceae	6136	Mesoptychia	2689389	Mesoptychia badensis	8983959	2018	1kmE4008N3109	1	1	1	1	1	48	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2025	1kmE3819N3117	1	1	1	1	1	12	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3844N3112	1	1	1	1	1	27	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2023	1kmE3903N3094	2	2	2	1	1	43	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Cephalozia	8241632	Cephalozia bicuspidata	2689152	2023	1kmE3903N3094	2	2	2	1	1	43	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2019	1kmE3907N3113	1	1	1	1	1	5	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2013	1kmE3919N3117	1	1	1	1	1	8	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2014	1kmE3934N3164	17	13	1	1	1	101	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3934N3164	17	13	1	1	1	101	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2014	1kmE3934N3164	17	13	7	4	2	101	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2014	1kmE3934N3164	17	13	7	4	2	101	1	86400	750
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2014	1kmE3934N3164	17	4	4	3	3	101	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia glauca	5286298	2014	1kmE3934N3164	17	4	4	3	3	101	2	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2014	1kmE3934N3164	17	4	4	1	1	101	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Fossombroniales	916	Fossombroniaceae	6145	Fossombronia	2688722	Fossombronia wondraczekii	7527936	2014	1kmE3934N3164	17	13	2	2	2	101	2	86400	700
