datum,meetpuntnummer,meetpuntomschrijving,lambertx,lamberty,aantal_fuiken,soort,aantal,lengte,gewicht,totaal_gewicht
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.2,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.8,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5,0.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.8,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.6,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.8,0.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,51.2,251.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,100,NA,NA,144
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,chinese_wolhandkrab,250,NA,NA,4168
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,25.5,223.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,28.2,311.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.4,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.2,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,9,5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,33.9,531.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.3,0.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.1,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.2,1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.9,0.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,55.7,254.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.6,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.7,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.8,0.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,58.4,311.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,59.9,401.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,55.7,295.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,50.7,338.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.5,440.1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.5,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,63.5,472.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47.3,157.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,59.6,381.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,63.6,426.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.8,24.1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.4,23.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47.4,209.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.7,276.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,3979,NA,NA,2786
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,42.5,123.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,54.2,293.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.2,1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.5,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,baars,1,12.9,28.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,26.2,140.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5,0.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,5,1.1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.5,1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.4,1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4,0.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.5,1.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.4,1.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4,0.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.5,1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.4,0.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4,0.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.5,2.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.1,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.9,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.43,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.5,0.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,8.2,2.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.2,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.5,1.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.3,2.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.6,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.5,2.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.2,2.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.8,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,12.8,11.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.3,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.3,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.8,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.8,2.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.3,2.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,8.5,3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.5,2.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.8,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.6,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.2,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.4,2.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.6,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.2,0.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.2,1.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.8,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.3,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,29.3,263.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.6,2.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.9,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.1,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.8,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,2.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,13,15.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,15.8,27.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.5,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,5.4,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,19,68.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,7.7,5.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,7,4.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,bittervoorn,1,5,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,5,1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,5,1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.5,1.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,13.4,15.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47,205.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,14.2,20.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,13.3,16.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.4,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.3,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,2.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,0.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.6,1.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.3,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,9,3.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7.4,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,8,2.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.6,1.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.2,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.4,1.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,zeebaars,1,6.2,2.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.7,1.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,7,1.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26,28.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.7,30.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.5,31.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,45,125.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30.2,54.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,36,76,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,35,74.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,63,478.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,54.5,329.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,61,428.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24,27.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47.2,183.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,21,25.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27,33.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,37,37,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47,182.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25.3,27.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,50.7,166.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27.2,37.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,20,15.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,33.7,77.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32.8,68.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,44.5,60.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,59,371.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24,20.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25,30.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.6,23,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,14,19.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28,51.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26,36.7,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30,60.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,31,51.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25,23,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.5,19.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,19,10.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,21.7,15.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,29,39.6,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28,38.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.7,23.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30.2,36.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32,53.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,31,48.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.3,27,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,29.8,46.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24,23.2,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.3,26.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30,42,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,170,NA,NA,319
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,chinese_wolhandkrab,19,NA,NA,640
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,1572,NA,NA,2362
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,100,NA,NA,150
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32,58.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30,46.3,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3,0.5995712913446679,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,59.5,340.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,4.2,0.8393998078825351,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,2.8,0.55959987192169,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,2.7,0.5396141622102012,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.5,0.6994998399021126,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.7,0.7394712593250905,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,4.1,0.819414098171046,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,4.2,0.8393998078825351,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.5,0.6994998399021126,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,4.2,0.8393998078825351,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.7,0.7394712593250905,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.3,0.6595284204791346,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,4,0.7994283884595572,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.5,0.6994998399021126,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.8,0.7594569690365793,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.4,0.6795141301906236,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,4.5,0.8993569370170018,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.2,0.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,6.3,1.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,brakwatergrondel,1,3.7,0.7394712593250905,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,59.8,379.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,22.5,20.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,60,377.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,35.5,78.4,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,63,506.1,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32.5,15.5,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,57.5,331.9,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,58,379.8,NA
2014-09-09,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,62,402,NA
