record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
4407,5,3,1981,3,OT,F,21,38
4408,5,3,1981,4,DM,F,35,45
4410,5,3,1981,2,DM,M,36,43
4411,5,3,1981,4,NL,F,33,208
4414,5,4,1981,3,DM,M,35,46
4415,5,4,1981,2,DS,M,48,135
4416,5,4,1981,1,DO,F,35,58
4417,5,4,1981,2,DM,M,37,50
4418,5,4,1981,3,DM,M,36,46
4419,5,4,1981,3,DM,M,36,45
4420,5,4,1981,1,DM,M,35,46
4421,5,4,1981,4,DM,F,35,38
4422,5,4,1981,2,DM,F,35,41
4423,5,4,1981,4,OT,F,21,26
4424,5,4,1981,1,DO,M,36,48
4425,5,4,1981,2,DM,F,34,47
4426,5,4,1981,4,DM,M,36,48
4427,5,4,1981,3,DM,M,36,45
4428,5,4,1981,3,DO,F,36,60
4429,5,4,1981,1,DS,F,50,120
4430,5,4,1981,4,DM,F,34,42
4431,5,4,1981,2,DO,F,34,56
4432,5,4,1981,2,DS,M,48,119
4433,5,4,1981,4,DS,F,49,108
4434,5,4,1981,3,DM,F,36,44
4435,5,4,1981,1,DM,M,35,41
4436,5,4,1981,4,DM,M,35,46
4437,5,4,1981,3,DS,M,49,101
4438,5,4,1981,2,DM,M,37,48
4439,5,4,1981,1,DS,F,51,96
4440,5,4,1981,3,OL,M,21,30
4441,5,4,1981,4,DM,F,36,39
4442,5,4,1981,1,DS,M,48,133
4443,5,4,1981,3,DM,M,37,47
4444,5,4,1981,1,DS,M,49,144
4445,5,4,1981,2,DM,F,36,41
4446,5,4,1981,3,DS,M,54,146
4447,5,4,1981,4,DS,M,51,74
4448,5,4,1981,4,PF,M,15,7
4449,5,4,1981,1,DS,F,57,136
4450,5,4,1981,1,DM,M,32,17
4451,5,4,1981,1,DM,F,33,17
4452,5,4,1981,1,DM,M,36,48
4453,5,4,1981,4,DM,F,34,41
4454,5,4,1981,1,DO,M,37,52
4455,5,4,1981,1,PF,M,15,7
4456,5,4,1981,4,DM,F,36,47
4457,5,4,1981,4,DO,F,35,52
4458,5,4,1981,2,DS,F,54,133
4459,5,4,1981,2,DS,M,49,135
4460,5,4,1981,3,PF,M,14,6
4461,5,4,1981,2,DO,M,34,48
4462,5,4,1981,2,DS,M,47,96
4463,5,4,1981,1,DS,F,50,82
4464,5,4,1981,3,DO,F,33,21
4465,5,4,1981,3,DS,F,50,123
4466,5,4,1981,2,PF,F,14,8
4467,5,4,1981,2,DS,M,52,148
4468,5,4,1981,3,DM,F,35,35
4469,5,4,1981,1,DO,F,38,63
4470,5,4,1981,2,DO,F,36,55
4471,5,4,1981,3,DS,F,50,119
4472,5,4,1981,4,DS,M,50,132
4473,5,4,1981,3,DM,F,37,41
4474,5,4,1981,2,PF,M,14,7
4475,5,4,1981,1,DS,M,51,137
4476,5,4,1981,1,DM,M,36,46
4478,5,4,1981,4,DS,M,53,152
4479,5,4,1981,3,DS,F,49,95
4480,5,4,1981,1,DS,F,48,71
4481,5,4,1981,2,DS,F,48,130
4482,5,4,1981,2,DM,M,37,44
4483,5,4,1981,1,DM,M,37,45
4484,5,4,1981,1,PF,F,14,9
4485,5,4,1981,2,DM,M,37,48
4486,5,4,1981,3,DM,F,35,50
4487,5,4,1981,2,DM,M,37,46
4488,5,4,1981,3,DS,M,49,103
4489,6,4,1981,1,PM,M,21,20
4490,6,4,1981,4,DM,M,38,48
4491,6,4,1981,2,DM,F,34,41
4492,6,4,1981,1,DM,M,36,53
4493,6,4,1981,1,PF,M,11,6
4495,6,4,1981,4,DS,M,54,133
4496,6,4,1981,2,DM,F,36,46
4497,6,4,1981,3,DM,F,35,38
4498,6,4,1981,1,DO,F,36,52
4500,6,4,1981,1,NL,M,32,87
4501,6,4,1981,4,DO,F,37,51
4503,6,4,1981,2,DS,M,49,103
4504,6,4,1981,3,DS,F,53,128
4505,6,4,1981,2,DS,F,47,62
4506,6,4,1981,1,DS,F,46,64
4507,6,4,1981,1,DO,M,36,47
4508,6,4,1981,4,DM,F,36,49
4510,6,4,1981,3,NL,M,34,91
4511,6,4,1981,4,DS,M,53,143
4512,6,4,1981,4,OL,M,21,30
4513,6,4,1981,2,PP,F,21,10
4514,6,4,1981,3,DS,F,55,140
4515,6,4,1981,1,DO,F,37,33
4516,6,4,1981,4,DS,M,53,148
4517,6,4,1981,2,DS,M,52,78
4518,6,4,1981,4,DM,M,35,24
4519,6,4,1981,2,DO,M,37,52
4520,6,4,1981,3,DM,M,34,38
4521,6,4,1981,1,DO,M,35,25
4522,6,4,1981,1,DS,F,50,121
4523,6,4,1981,4,DS,M,55,128
4524,6,4,1981,1,DS,F,50,90
4525,6,4,1981,3,PP,M,21,11
4526,6,4,1981,1,PF,M,15,6
4527,6,4,1981,4,PF,M,15,7
4528,6,4,1981,3,PP,F,22,15
4529,6,4,1981,2,DS,M,53,159
4531,6,4,1981,3,RM,F,18,12
4532,6,4,1981,3,OT,M,19,15
4533,6,4,1981,1,OL,F,22,36
4534,6,4,1981,4,DS,F,48,97
4535,6,4,1981,1,DS,M,51,138
4536,6,4,1981,4,NL,F,31,85
4537,6,4,1981,4,DM,M,37,48
4538,6,4,1981,3,DS,M,54,101
4539,6,4,1981,3,DM,F,36,43
4540,6,4,1981,3,PM,F,22,20
4541,6,4,1981,2,DS,F,52,100
4542,6,4,1981,1,DM,M,38,46
4544,6,4,1981,4,DM,F,35,39
4545,6,4,1981,2,DS,F,52,128
4546,6,4,1981,2,DM,F,37,42
4547,6,4,1981,1,DM,M,35,36
4548,6,4,1981,2,DM,M,36,44
4549,6,4,1981,1,DM,F,37,44
4556,6,5,1981,1,DM,F,34,26
4557,6,5,1981,3,PE,F,20,23
4558,6,5,1981,1,DS,M,47,119
4559,6,5,1981,3,DM,F,37,42
4560,6,5,1981,1,DM,M,37,36
4561,6,5,1981,1,NL,F,32,105
4562,6,5,1981,4,DM,F,36,40
4563,6,5,1981,3,DM,M,39,45
4564,6,5,1981,1,DM,M,37,53
4566,6,5,1981,1,PP,F,22,18
4567,6,5,1981,4,PE,M,21,21
4568,6,5,1981,1,NL,M,33,136
4569,6,5,1981,1,PF,F,16,7
4570,6,5,1981,3,DM,F,34,33
4571,6,5,1981,3,DM,F,36,22
4572,6,5,1981,1,DM,F,36,45
4573,6,5,1981,3,DS,M,53,138
4574,6,5,1981,1,DS,F,49,67
4575,6,5,1981,4,DS,F,52,141
4576,6,5,1981,1,DS,F,52,157
4577,6,5,1981,1,OT,F,20,27
4578,6,5,1981,3,DS,M,53,144
4579,6,5,1981,4,DS,F,52,133
4580,6,5,1981,1,DS,M,47,74
4582,6,5,1981,3,DM,F,37,46
4583,6,5,1981,3,OT,F,21,27
4584,6,5,1981,4,NL,M,32,123
4585,6,5,1981,4,RM,M,16,12
4586,6,5,1981,4,DS,M,53,136
4587,6,5,1981,4,DS,M,51,123
4588,6,5,1981,1,DS,F,52,132
4589,6,5,1981,4,DO,F,35,38
4590,6,5,1981,4,DS,M,52,114
4591,6,5,1981,3,DM,M,35,22
4592,6,5,1981,3,DM,M,36,61
4593,6,5,1981,2,DM,F,37,47
4594,6,5,1981,3,DM,M,35,37
4595,6,5,1981,4,DM,F,37,43
4597,6,5,1981,2,DO,F,37,50
4598,6,5,1981,1,DM,M,37,45
4601,7,7,1981,1,DM,M,37,46
4602,7,7,1981,2,PP,M,20,11
4603,7,7,1981,2,DM,M,37,48
4604,7,7,1981,2,NL,F,31,126
4605,7,7,1981,3,DM,M,38,39
4607,7,7,1981,2,DM,M,37,52
4608,7,7,1981,2,DM,F,36,50
4609,7,7,1981,3,DM,M,36,44
4610,7,7,1981,2,DO,F,34,41
4611,7,7,1981,4,DM,M,37,44
4612,7,7,1981,1,DM,F,37,48
4613,7,7,1981,1,DM,F,34,47
4614,7,7,1981,2,DS,M,48,120
4615,7,7,1981,2,DM,F,36,44
4616,7,7,1981,3,DM,F,34,31
4617,7,7,1981,2,DM,F,37,47
4618,7,7,1981,3,NL,M,34,137
4619,7,7,1981,4,DS,M,52,144
4620,7,7,1981,3,DM,M,35,46
4621,7,7,1981,1,PP,F,21,18
4622,7,7,1981,4,DS,M,51,141
4623,7,7,1981,2,DS,M,52,146
4624,7,7,1981,2,NL,M,32,125
4625,7,7,1981,1,OT,M,20,25
4626,7,7,1981,4,DS,M,53,141
4627,7,7,1981,4,DS,F,48,89
4628,7,7,1981,2,DS,M,49,96
4629,7,7,1981,3,DO,F,36,53
4630,7,7,1981,4,DM,M,35,34
4631,7,7,1981,3,DM,F,34,46
4632,7,7,1981,1,DO,M,36,35
4633,7,7,1981,4,PF,M,16,6
4634,7,7,1981,4,DM,F,35,26
4635,7,7,1981,2,DS,M,47,109
4636,7,7,1981,1,DM,M,37,58
4637,7,7,1981,3,DO,F,36,49
4638,7,7,1981,2,DM,M,37,38
4639,7,7,1981,1,DM,F,35,40
4641,7,7,1981,2,PM,M,22,23
4642,7,7,1981,2,DM,M,37,48
4643,7,7,1981,2,DS,M,46,85
4644,7,7,1981,3,DM,M,36,45
4648,7,8,1981,2,DS,F,53,144
4650,7,8,1981,3,DO,F,34,33
4652,7,8,1981,1,DM,M,36,31
4653,7,8,1981,3,DM,M,37,50
4654,7,8,1981,4,DM,M,35,49
4655,7,8,1981,3,DS,M,52,135
4657,7,8,1981,3,PF,F,15,6
4658,7,8,1981,4,PF,F,13,5
4659,7,8,1981,1,DS,M,51,84
4660,7,8,1981,2,PF,M,15,8
4661,7,8,1981,4,PF,M,15,7
4662,7,8,1981,4,PF,F,15,8
4663,7,8,1981,4,DM,F,34,27
4664,7,8,1981,2,DS,F,51,130
4665,7,8,1981,4,DS,F,47,123
4666,7,8,1981,3,DO,M,36,48
4667,7,8,1981,4,NL,F,30,130
4668,7,8,1981,3,DS,M,49,95
4669,7,8,1981,3,DS,F,52,131
4670,7,8,1981,1,DS,F,50,90
4671,7,8,1981,4,DS,M,52,133
4672,7,8,1981,1,DM,F,35,47
4673,7,8,1981,4,DS,F,51,86
4674,7,8,1981,1,DM,M,34,44
4675,7,8,1981,4,DS,F,49,122
4676,7,8,1981,1,NL,F,31,76
4677,7,8,1981,2,DM,F,35,43
4678,7,8,1981,3,DO,F,36,51
4679,7,8,1981,3,DM,F,36,28
4680,7,8,1981,4,DS,M,50,85
4681,7,8,1981,3,DM,F,36,48
4682,7,8,1981,1,DM,M,37,45
4683,7,8,1981,4,DS,F,47,93
4684,7,8,1981,1,DM,M,37,47
4685,7,8,1981,4,DM,M,37,45
4686,7,8,1981,3,PF,M,16,6
4687,7,8,1981,3,DM,F,37,54
4688,7,8,1981,4,DS,M,54,99
4691,7,30,1981,1,DM,F,33,41
4692,7,30,1981,3,NL,M,33,174
4693,7,30,1981,4,DM,M,37,45
4694,7,30,1981,4,DS,M,49,114
4695,7,30,1981,2,OT,F,21,18
4696,7,30,1981,2,PF,M,17,8
4697,7,30,1981,1,OL,M,21,39
4698,7,30,1981,4,DS,M,51,73
4699,7,30,1981,4,DS,F,50,135
4700,7,30,1981,3,DS,M,52,92
4701,7,30,1981,3,DM,M,34,47
4702,7,30,1981,4,DS,F,48,128
4703,7,30,1981,1,DS,M,52,101
4704,7,30,1981,1,DM,F,37,37
4705,7,30,1981,2,DM,M,37,46
4708,7,30,1981,1,DS,M,54,100
4709,7,30,1981,2,OL,F,19,31
4710,7,30,1981,4,DO,F,38,57
4711,7,30,1981,4,DS,F,48,100
4712,7,30,1981,1,DM,F,35,42
4713,7,30,1981,3,NL,M,34,175
4714,7,30,1981,4,DM,M,37,45
4718,7,31,1981,4,PP,F,21,18
4719,7,31,1981,2,PP,F,19,15
4720,7,31,1981,3,OT,M,20,29
4721,7,31,1981,1,DM,M,39,53
4722,7,31,1981,1,DM,M,37,39
4723,7,31,1981,4,DM,F,36,46
4724,7,31,1981,4,OT,F,19,15
4725,7,31,1981,3,DM,F,35,32
4726,7,31,1981,2,DM,M,37,41
4727,7,31,1981,3,DS,M,48,125
4728,7,31,1981,4,DS,M,52,144
4729,7,31,1981,2,OT,F,21,36
4730,7,31,1981,1,DO,F,36,61
4731,7,31,1981,1,DM,M,35,44
4732,7,31,1981,4,DM,M,38,45
4733,7,31,1981,1,DM,M,36,56
4734,7,31,1981,4,DM,F,35,43
4735,7,31,1981,1,DM,F,34,44
4736,7,31,1981,2,DM,F,34,42
4737,7,31,1981,4,DS,M,49,129
4738,7,31,1981,2,PP,F,22,10
4739,7,31,1981,4,PP,F,22,11
4740,7,31,1981,2,DM,M,36,44
4741,7,31,1981,4,DM,F,36,54
4742,7,31,1981,4,DS,M,49,148
4744,7,31,1981,2,PP,M,22,11
4745,7,31,1981,1,DM,M,36,36
4746,7,31,1981,2,DM,F,36,46
4747,7,31,1981,3,DO,M,35,29
4748,7,31,1981,4,OL,F,20,22
4749,7,31,1981,1,PF,F,15,6
4750,7,31,1981,2,DO,F,36,51
4751,7,31,1981,2,DM,M,37,41
4757,8,30,1981,2,DM,M,36,58
4758,8,30,1981,3,DM,F,36,44
4759,8,30,1981,1,NL,F,33,162
4760,8,30,1981,4,DM,F,36,45
4761,8,30,1981,2,DM,M,37,44
4762,8,30,1981,3,DS,F,49,117
4763,8,30,1981,2,DO,F,37,59
4764,8,30,1981,4,DS,F,52,112
4765,8,30,1981,1,DM,F,37,47
4766,8,30,1981,2,DM,M,38,46
4767,8,30,1981,4,DS,M,49,131
4768,8,30,1981,1,DS,F,52,137
4769,8,30,1981,4,DM,M,33,19
4770,8,30,1981,2,DS,F,52,158
4771,8,30,1981,4,DM,M,36,27
4773,8,30,1981,2,DS,M,54,145
4774,8,30,1981,2,DO,F,37,54
4776,8,30,1981,4,DM,F,36,33
4777,8,30,1981,2,DM,M,35,21
4778,8,30,1981,3,DO,F,37,53
4779,8,30,1981,2,DM,M,37,47
4780,8,30,1981,2,PP,M,23,16
4781,8,30,1981,2,DS,M,51,141
4782,8,30,1981,3,NL,F,32,172
4783,8,30,1981,2,DO,M,35,53
4784,8,30,1981,2,DM,M,36,42
4786,8,30,1981,3,DM,F,35,46
4790,8,31,1981,1,DM,F,34,46
4791,8,31,1981,3,DO,M,37,51
4792,8,31,1981,2,DM,F,36,42
4793,8,31,1981,4,DM,M,35,37
4794,8,31,1981,3,DS,M,50,126
4795,8,31,1981,2,DM,F,36,47
4796,8,31,1981,2,DS,M,52,119
4797,8,31,1981,1,DM,M,38,53
4798,8,31,1981,4,NL,M,31,173
4799,8,31,1981,1,PF,M,16,9
4800,8,31,1981,1,DM,M,36,49
4801,8,31,1981,1,DM,M,38,49
4802,8,31,1981,4,DS,M,49,123
4803,8,31,1981,4,NL,M,31,156
4809,9,29,1981,3,OT,M,21,23
4810,9,29,1981,3,DO,M,34,56
4811,9,29,1981,1,DM,M,37,42
4812,9,29,1981,3,DM,F,38,44
4813,9,29,1981,4,DS,M,52,146
4814,9,29,1981,3,DM,M,38,47
4815,9,29,1981,1,DO,F,37,57
4816,9,29,1981,3,PE,M,21,14
4817,9,29,1981,4,DM,F,37,50
4818,9,29,1981,1,DM,M,37,45
4819,9,29,1981,3,DM,M,38,43
4820,9,29,1981,2,DM,M,37,46
4822,9,29,1981,1,DS,F,52,156
4823,9,29,1981,1,OT,F,21,37
4824,9,29,1981,1,DS,F,52,145
4825,9,29,1981,2,DM,M,38,47
4826,9,29,1981,3,DM,F,36,57
4827,9,29,1981,4,DM,M,34,32
4828,9,29,1981,4,DM,M,36,27
4829,9,29,1981,3,OL,F,22,23
4830,9,29,1981,1,OT,M,21,20
4831,9,29,1981,1,NL,F,32,165
4832,9,29,1981,3,OL,F,19,21
4834,9,30,1981,1,DM,M,38,51
4835,9,30,1981,1,DM,F,37,48
4836,9,30,1981,2,OT,F,22,24
4837,9,30,1981,3,NL,F,32,185
4838,9,30,1981,4,NL,M,31,155
4839,9,30,1981,2,DS,F,49,145
4840,9,30,1981,2,DM,F,36,42
4841,9,30,1981,2,DM,M,39,58
4842,9,30,1981,4,DM,M,37,47
4843,9,30,1981,4,DS,M,49,140
4844,9,30,1981,2,DM,F,37,44
4845,9,30,1981,2,DM,M,37,52
4846,9,30,1981,3,NL,F,32,160
4847,9,30,1981,4,PE,M,19,16
4848,9,30,1981,3,PE,M,20,16
4849,9,30,1981,1,OT,M,23,30
4850,9,30,1981,3,DM,M,36,48
4851,9,30,1981,2,DS,M,52,144
4852,9,30,1981,4,DM,F,36,42
4853,9,30,1981,3,DM,M,36,38
4854,9,30,1981,1,OT,F,22,22
4856,10,1,1981,4,PE,M,22,20
4857,10,1,1981,2,DS,F,52,146
4858,10,1,1981,2,DS,F,52,151
4859,10,1,1981,3,NL,M,34,208
4860,10,1,1981,3,RM,M,19,14
4861,10,1,1981,4,DS,F,52,125
4862,10,1,1981,3,DO,F,37,62
4863,10,1,1981,1,DS,M,52,153
4864,10,1,1981,1,DS,M,54,152
4865,10,1,1981,1,DS,F,50,137
4869,10,24,1981,2,DS,M,53,155
4870,10,24,1981,2,OL,M,21,21
4871,10,24,1981,1,DM,M,37,49
4872,10,24,1981,1,PE,M,20,19
4873,10,24,1981,2,DM,M,37,46
4874,10,24,1981,2,OL,M,20,24
4876,10,24,1981,1,NL,M,34,235
4877,10,24,1981,2,DM,F,36,47
4878,10,24,1981,4,PE,M,21,20
4879,10,24,1981,2,DM,M,37,48
4880,10,24,1981,1,DM,F,36,41
4881,10,24,1981,4,OL,F,21,24
4882,10,24,1981,3,DM,M,39,39
4883,10,24,1981,2,DM,F,36,43
4884,10,24,1981,2,DM,M,39,43
4885,10,24,1981,4,DM,F,36,42
4886,10,24,1981,2,DM,M,36,27
4887,10,24,1981,3,DM,F,36,25
4888,10,24,1981,3,DS,F,51,137
4889,10,24,1981,1,OL,M,21,26
4890,10,24,1981,1,DM,F,36,26
4891,10,24,1981,3,OT,M,21,19
4892,10,24,1981,2,DM,M,36,44
4893,10,24,1981,1,PM,M,19,18
4894,10,24,1981,2,PE,F,21,24
4895,10,24,1981,1,DM,F,37,44
4896,10,24,1981,1,OT,M,21,15
4897,10,24,1981,4,PE,M,21,17
4898,10,24,1981,2,OL,F,19,18
4899,10,24,1981,1,OT,F,21,19
4900,10,24,1981,1,OL,F,19,19
4901,10,24,1981,2,DM,F,37,43
4902,10,24,1981,4,NL,F,34,165
4903,10,24,1981,1,OT,F,21,25
4904,10,24,1981,2,DM,F,34,22
4905,10,24,1981,3,OT,M,19,24
4906,10,24,1981,2,DM,M,39,51
4911,10,25,1981,4,DS,F,49,112
4912,10,25,1981,3,DM,M,36,46
4913,10,25,1981,2,OL,M,21,25
4914,10,25,1981,1,NL,M,34,162
4915,10,25,1981,4,OT,M,20,19
4916,10,25,1981,3,OT,F,20,24
4917,10,25,1981,3,PE,M,20,19
4918,10,25,1981,1,DM,F,36,49
4919,10,25,1981,2,DM,F,36,45
4921,10,25,1981,4,DS,M,49,135
4922,10,25,1981,1,DM,F,39,54
4923,10,25,1981,3,NL,F,33,157
4924,10,25,1981,4,PF,F,16,6
4925,10,25,1981,4,PF,F,16,8
4926,10,25,1981,4,DM,F,38,40
4927,10,25,1981,3,DM,M,38,39
4928,10,25,1981,3,DS,F,51,158
4929,10,25,1981,2,OL,F,22,28
4930,10,25,1981,3,DM,F,36,42
4931,10,25,1981,4,DM,M,37,40
4932,10,25,1981,4,DM,M,38,45
4933,10,25,1981,4,DM,M,39,49
4934,10,25,1981,2,DS,M,51,138
4935,10,25,1981,1,NL,M,35,177
4936,10,25,1981,1,DM,F,35,43
4937,10,25,1981,2,PP,M,23,17
4938,10,25,1981,3,DO,F,37,54
4939,10,25,1981,4,OT,F,20,21
4940,10,26,1981,2,NL,M,34,195
4941,10,26,1981,2,DM,M,34,42
4942,10,26,1981,2,PF,F,15,9
4943,10,26,1981,1,DO,F,38,59
4944,10,26,1981,2,DS,M,49,78
4945,10,26,1981,2,PP,M,24,14
4946,10,26,1981,4,DS,F,52,125
4947,10,26,1981,3,DO,F,38,43
4948,10,26,1981,3,DS,F,54,172
4949,10,26,1981,1,NL,M,34,187
4950,10,26,1981,3,DS,M,54,145
4951,10,26,1981,4,DM,M,37,47
4952,10,26,1981,3,DM,F,37,38
4953,10,26,1981,4,DM,M,38,51
4954,10,26,1981,4,DM,M,38,49
4955,10,26,1981,2,DS,M,53,165
4956,10,26,1981,1,OT,M,22,22
4957,10,26,1981,1,DS,F,51,136
4958,10,26,1981,1,OT,F,21,22
4959,11,22,1981,1,PE,M,22,20
4960,11,22,1981,3,OT,F,22,35
4961,11,22,1981,4,DM,F,37,38
4963,11,22,1981,3,DM,F,35,23
4964,11,22,1981,2,DM,F,36,50
4965,11,22,1981,3,DS,M,48,139
4966,11,22,1981,4,RM,M,18,10
4967,11,22,1981,2,PE,F,21,21
4968,11,22,1981,2,PF,M,16,8
4970,11,22,1981,1,DM,M,38,45
4971,11,22,1981,3,PE,M,19,10
4972,11,22,1981,4,OT,M,21,24
4973,11,22,1981,3,DM,F,36,46
4975,11,22,1981,2,DS,M,52,161
4976,11,22,1981,3,DM,F,37,44
4977,11,22,1981,2,DM,F,36,50
4978,11,22,1981,2,DM,M,37,44
4979,11,22,1981,1,OT,M,21,27
4980,11,22,1981,1,DS,F,52,146
4981,11,22,1981,1,DM,M,38,49
4982,11,22,1981,1,DS,F,51,154
4984,11,22,1981,4,OT,M,22,31
4985,11,22,1981,3,PE,M,22,19
4986,11,22,1981,2,NL,F,33,169
4987,11,22,1981,1,OL,F,22,26
4989,11,22,1981,3,DM,M,39,56
4990,11,22,1981,1,NL,M,33,220
4991,11,22,1981,1,DM,M,37,54
4992,11,22,1981,4,PM,M,21,24
4993,11,22,1981,4,OL,M,21,24
4994,11,22,1981,1,DM,F,37,35
4995,11,22,1981,1,OL,F,22,24
4996,11,22,1981,4,DS,F,47,151
4997,11,22,1981,2,DM,F,38,54
4998,11,22,1981,2,DS,M,52,170
4999,11,22,1981,2,OT,F,21,26
5000,11,22,1981,4,DM,M,38,49
5001,11,22,1981,1,DS,F,52,166
5002,11,22,1981,1,OT,F,22,22
5003,11,22,1981,1,DM,M,37,48
5004,11,22,1981,4,DM,M,36,48
5005,11,22,1981,4,PM,F,21,24
5006,11,22,1981,4,RM,M,17,10
5007,11,22,1981,3,DM,M,37,44
5008,11,22,1981,2,RM,F,17,11
5013,11,23,1981,2,DS,M,49,144
5014,11,23,1981,3,DM,M,38,51
5015,11,23,1981,4,OL,M,22,41
5016,11,23,1981,2,DM,M,39,55
5017,11,23,1981,4,DM,M,37,51
5018,11,23,1981,1,OT,M,21,23
5019,11,23,1981,3,DM,M,38,52
5020,11,23,1981,2,OT,F,20,22
5021,11,23,1981,2,PF,F,16,6
5022,11,23,1981,3,DM,M,37,43
5023,11,23,1981,4,DM,M,36,44
5024,11,23,1981,3,NL,F,33,186
5027,11,23,1981,3,DS,F,51,142
5028,11,23,1981,1,DS,M,52,104
5029,11,23,1981,1,DS,F,49,141
5030,11,23,1981,1,DM,M,36,34
5031,11,23,1981,3,RM,F,17,9
5032,11,23,1981,4,DM,M,37,32
5033,11,23,1981,1,DO,F,36,49
5034,11,23,1981,4,DO,M,36,52
5035,11,23,1981,3,DM,M,36,47
5037,11,23,1981,1,DM,M,36,54
5038,11,23,1981,3,DM,F,35,22
5039,11,23,1981,1,DM,F,36,21
5040,11,23,1981,2,DO,F,37,59
5041,11,23,1981,2,NL,M,33,194
5042,11,23,1981,2,DS,F,53,139
5043,11,23,1981,1,DO,M,38,58
5044,11,23,1981,4,DM,F,36,36
5045,11,23,1981,2,DM,F,36,47
5046,11,23,1981,1,DS,M,52,161
5047,11,23,1981,4,DM,F,36,47
5048,11,23,1981,4,NL,M,34,192
5049,11,23,1981,1,OL,M,21,34
5050,11,23,1981,2,DM,F,37,36
5051,11,23,1981,4,DM,M,36,49
5052,11,23,1981,1,DS,M,53,142
5053,11,23,1981,1,PF,F,17,8
5055,11,23,1981,2,DM,F,37,38
5056,11,23,1981,1,DS,M,50,129
5057,11,23,1981,2,DM,F,37,39
5058,11,23,1981,3,PF,M,16,7
5059,11,23,1981,2,OL,F,20,26
5060,11,23,1981,2,DO,F,37,70
5061,11,23,1981,4,RM,F,16,9
5063,11,23,1981,1,DM,M,37,44
5064,11,23,1981,1,DS,M,55,144
5065,11,23,1981,4,DM,F,36,45
5066,11,23,1981,4,PF,M,17,7
5067,11,23,1981,4,DM,M,39,51
5068,11,23,1981,3,DM,M,37,43
5070,11,23,1981,2,DM,M,37,44
5071,11,23,1981,2,PE,M,19,19
5072,11,23,1981,3,DM,M,37,42
5073,11,23,1981,4,DM,F,37,50
5074,11,23,1981,2,PE,M,21,19
5075,11,23,1981,4,DS,M,47,139
5076,11,23,1981,1,PE,F,21,19
5077,11,23,1981,3,DM,M,36,43
5078,11,23,1981,1,DS,M,52,137
5079,12,30,1981,3,DS,M,51,147
5080,12,30,1981,4,PE,F,23,23
5081,12,30,1981,1,PF,M,18,8
5082,12,30,1981,1,RM,F,17,10
5083,12,30,1981,2,PM,F,21,10
5084,12,30,1981,2,DS,F,51,124
5085,12,30,1981,1,PE,F,22,16
5086,12,30,1981,1,DM,M,37,44
5087,12,30,1981,2,PF,F,15,7
5088,12,30,1981,4,RM,F,17,10
5089,12,30,1981,3,RM,M,18,9
5090,12,30,1981,3,PE,F,23,18
5091,12,30,1981,3,DM,F,37,40
5092,12,30,1981,4,RM,M,17,10
5093,12,30,1981,3,DS,M,49,137
5094,12,30,1981,1,RM,F,17,11
5095,12,30,1981,2,RM,F,19,14
5096,12,30,1981,2,PE,F,22,20
5097,12,30,1981,3,DS,F,49,162
5098,12,30,1981,2,DM,F,34,24
5099,12,30,1981,2,PF,M,16,8
5100,12,30,1981,4,DS,M,52,150
5101,12,30,1981,4,RM,M,16,9
5102,12,30,1981,2,DM,F,36,37
5103,12,30,1981,1,RM,F,18,12
5104,12,30,1981,4,NL,F,35,212
5105,12,30,1981,2,PE,M,22,23
5106,12,30,1981,1,PM,F,22,9
5107,12,30,1981,2,DM,M,36,39
5108,12,30,1981,3,DS,F,49,117
5109,12,30,1981,1,DM,F,36,22
5110,12,30,1981,3,PF,F,17,7
5111,12,30,1981,1,PM,M,23,22
5114,12,31,1981,1,RM,F,16,9
5115,12,31,1981,3,PE,F,22,24
5116,12,31,1981,2,NL,M,31,83
5117,12,31,1981,2,NL,F,33,134
5118,12,31,1981,4,DM,M,36,37
5119,12,31,1981,3,DM,F,36,39
5121,12,31,1981,3,DS,F,49,110
5122,12,31,1981,4,DM,F,36,40
5123,12,31,1981,2,RM,M,17,8
5124,12,31,1981,3,DM,M,38,54
5125,12,31,1981,3,DM,M,33,34
5126,12,31,1981,2,DS,M,49,110
5127,12,31,1981,3,NL,M,34,157
5128,12,31,1981,2,DM,M,35,26
5129,12,31,1981,1,DO,M,36,38
5130,12,31,1981,4,PE,F,22,23
5131,12,31,1981,4,DM,M,38,49
5132,12,31,1981,3,PF,F,15,7
5133,12,31,1981,1,PE,F,21,23
5134,12,31,1981,2,NL,M,33,180
5135,12,31,1981,1,DM,M,37,45
5136,12,31,1981,3,PF,M,17,7
5137,12,31,1981,4,OL,M,23,38
5138,12,31,1981,2,DM,M,33,25
5139,12,31,1981,1,PE,M,21,21
5140,12,31,1981,1,DS,M,49,135
5141,12,31,1981,3,DM,F,33,34
5142,12,31,1981,1,RM,F,17,14
5143,12,31,1981,1,DS,F,50,140
5144,12,31,1981,1,DS,M,53,140
5145,12,31,1981,2,DM,M,36,46
5146,12,31,1981,3,DM,F,37,43
5147,12,31,1981,1,OT,M,22,27
5148,12,31,1981,3,PE,M,19,21
5149,12,31,1981,1,DM,M,36,45
5150,12,31,1981,1,DM,M,38,50
5151,12,31,1981,1,DO,M,34,49
5152,12,31,1981,1,OT,M,21,23
5153,12,31,1981,1,DO,F,36,38
5154,12,31,1981,4,DS,F,51,153
