gbifID	occurrenceID	species	scientificName	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	speciesKey
3803826462	urn:uuid:898340d6-dc71-447d-aa0b-13e79e6b3c17	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.78679	17.162206	5	4	6	2022	3628745
3803824351	urn:uuid:2a9a3a65-9dff-4c1b-ba10-dbb4b97685a3	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.679174	18.900185	400	4	6	2022	3628745
3801080315	http://tun.fi/KE.176/62985e21d5deb0fafdc61aec#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.339881	24.192677	1	2	6	2022	3628745
3801080309	http://tun.fi/KE.176/6298b8add5deb0fafdc61b1a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.438056	23.465087	1	1	6	2022	3628745
3799870326	http://tun.fi/KE.176/62971bb8d5de8498afc216ad#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.709351	25.217454	1	1	6	2022	3628745
3799870322	http://tun.fi/KE.176/6295b57dd5de8498afc21669#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.719313	25.354021	1	31	5	2022	3628745
3799870314	http://tun.fi/KE.176/629795f3d5de8498afc216c7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.989559	29.945172	100000	1	6	2022	3628745
3798353541	urn:uuid:e2201396-c20c-4635-81ca-839d1d166842	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	67.296995	14.405626	50	21	5	2022	3628745
3798322346	urn:uuid:28c213b9-8341-4c5e-a06c-3835df11ceeb	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	58.97492	9.877327	10	28	5	2022	3628745
3798235325	urn:uuid:15df11e7-c383-438e-8546-5ba85c1e4837	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.638121	17.985655	10	27	5	2022	3628745
3784530314	http://tun.fi/KE.176/628f8f31d5de8498afc21553#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.938538	27.655997	100	26	5	2022	3628745
3784530308	http://tun.fi/KE.176/628f58f0d5de8498afc21539#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.592684	27.173683	100	26	5	2022	3628745
3783615301	http://tun.fi/JX.1380004#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.083806	26.71876	10000	13	5	2022	3628745
3780827319	http://tun.fi/KE.176/628a3006d5de8498afc21445#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.508933	23.669657	100	22	5	2022	3628745
3780827308	http://tun.fi/KE.176/628a2feed5de8498afc21444#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.508933	23.669657	100	22	5	2022	3628745
3780420302	http://tun.fi/JX.1380005#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.062272	26.636967	1	13	5	2022	3628745
3780417302	http://tun.fi/JX.1380002#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.062564	26.636797	100	13	5	2022	3628745
3777101474	urn:lsid:artportalen.se:sighting:100805105	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.09227	14.13022	25	13	5	2022	3628745
3776329365	http://tun.fi/KE.176/626ecae8d5de48b7f1c2ae2f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.134125	25.656049	100000	1	5	2022	3628745
3770560458	urn:uuid:858c6967-7143-4aea-a8d1-d8a2ec8a23da	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.684739	18.902638	347	10	5	2022	3628745
3760844304	urn:uuid:05413a0a-64ca-4060-b3b4-f24dabd36c53	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.718361	19.092829	10	25	4	2022	3628745
3760705346	urn:uuid:1ba45700-8077-4d2c-827f-16ad4f10d652	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.718392	19.090359	300	25	4	2022	3628745
3757718303	http://tun.fi/KE.176/62611179d5de48b7f1c2ab78#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.876565	25.188041	1	20	4	2022	3628745
3757542357	urn:uuid:3f8f349b-d77e-4fa4-bd14-e6b52fc299c3	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.644602	18.949557	50	22	4	2022	3628745
3757505565	urn:uuid:f7e847f6-d7c7-4b3a-9605-43a04fbdcb97	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.643774	18.950913	135	22	4	2022	3628745
3757401308	urn:uuid:0761cf7b-be16-4598-b6f7-1816ae04baee	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.678709	18.979839	10	20	4	2022	3628745
3757347476	urn:uuid:a9b0aa64-f40c-41d1-8145-ef6e4e67ac3a	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.688073	18.90977	492	18	4	2022	3628745
3735958405	urn:uuid:79e6febf-ef20-4bbe-8e73-bd8f641e147d	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.642909	18.942685	192	25	3	2022	3628745
3704321343	urn:uuid:344d2e45-d552-4e2c-888e-a1648a2e106e	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.713983	19.012268	400	6	3	2022	3628745
3704318342	urn:uuid:34c21641-e1a6-41b8-aa5f-59ec17cad565	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.721223	19.093341	100	19	2	2022	3628745
3465534389	urn:uuid:b464a71c-c681-460a-b289-79cd53da8a2f	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.718361	19.092829	10	5	1	2022	3628745
