lon;lat;species;year;n
2,82262;50,79910;Ochlodes sylvanus;2009;1,000000
2,82262;50,79910;Ochlodes sylvanus;2010;1,000000
2,82262;50,79910;Vanessa atalanta;2003;3,547059
2,82262;50,79910;Vanessa atalanta;2004;1,577778
2,82262;50,79910;Vanessa atalanta;2005;2,719745
2,82262;50,79910;Vanessa atalanta;2006;2,164557
2,82262;50,79910;Vanessa atalanta;2007;4,000000
2,82262;50,79910;Vanessa atalanta;2009;3,000000
2,82262;50,79910;Vanessa atalanta;2010;2,655172
2,82262;50,79910;Vanessa atalanta;2011;1,000000
2,82279;50,75414;Celastrina argiolus;2003;1,086957
2,82279;50,75414;Celastrina argiolus;2004;1,030303
2,82279;50,75414;Celastrina argiolus;2005;1,303571
2,82279;50,75414;Celastrina argiolus;2006;1,163636
2,82279;50,75414;Celastrina argiolus;2007;1,028571
2,82279;50,75414;Celastrina argiolus;2008;1,100000
2,82279;50,75414;Celastrina argiolus;2009;1,250000
2,82279;50,75414;Celastrina argiolus;2010;1,300000
2,82279;50,75414;Celastrina argiolus;2011;1,138889
2,82279;50,75414;Gonepteryx rhamni;2003;1,000000
2,82279;50,75414;Gonepteryx rhamni;2004;1,166667
2,82279;50,75414;Gonepteryx rhamni;2005;1,500000
2,82279;50,75414;Gonepteryx rhamni;2006;1,000000
2,82279;50,75414;Gonepteryx rhamni;2007;1,000000
2,82279;50,75414;Gonepteryx rhamni;2008;1,000000
2,82279;50,75414;Gonepteryx rhamni;2009;2,000000
2,82279;50,75414;Ochlodes sylvanus;2003;2,000000
2,82279;50,75414;Ochlodes sylvanus;2004;1,200000
2,82279;50,75414;Ochlodes sylvanus;2005;1,833333
2,82279;50,75414;Ochlodes sylvanus;2006;1,500000
2,82279;50,75414;Ochlodes sylvanus;2007;1,000000
2,82279;50,75414;Ochlodes sylvanus;2009;1,000000
2,82279;50,75414;Ochlodes sylvanus;2011;1,600000
2,82279;50,75414;Vanessa atalanta;2003;3,556054
2,82279;50,75414;Vanessa atalanta;2004;1,531250
2,82279;50,75414;Vanessa atalanta;2005;1,890511
2,82279;50,75414;Vanessa atalanta;2006;2,505882
2,82279;50,75414;Vanessa atalanta;2007;2,211268
2,82279;50,75414;Vanessa atalanta;2008;2,413793
2,82279;50,75414;Vanessa atalanta;2009;1,913043
2,82279;50,75414;Vanessa atalanta;2010;3,125000
2,82279;50,75414;Vanessa atalanta;2011;2,736486
2,82296;50,70917;Gonepteryx rhamni;2004;1,000000
2,82296;50,70917;Vanessa atalanta;2004;1,000000
2,89254;51,24881;Celastrina argiolus;2003;1,000000
2,89254;51,24881;Gonepteryx rhamni;2005;1,000000
2,89254;51,24881;Vanessa atalanta;2005;5,666667
2,89254;51,24881;Vanessa atalanta;2006;11,500000
2,89254;51,24881;Vanessa atalanta;2007;1,000000
2,89264;51,20385;Celastrina argiolus;2003;1,000000
2,89264;51,20385;Celastrina argiolus;2005;2,000000
2,89264;51,20385;Celastrina argiolus;2006;1,250000
2,89264;51,20385;Gonepteryx rhamni;2003;1,000000
2,89264;51,20385;Ochlodes sylvanus;2006;1,000000
2,89264;51,20385;Vanessa atalanta;2003;3,623188
2,89264;51,20385;Vanessa atalanta;2004;1,000000
2,89264;51,20385;Vanessa atalanta;2005;2,800000
2,89264;51,20385;Vanessa atalanta;2006;2,566667
2,89274;51,15889;Celastrina argiolus;2000;1,000000
2,89274;51,15889;Celastrina argiolus;2002;1,000000
2,89274;51,15889;Celastrina argiolus;2003;1,076923
2,89274;51,15889;Celastrina argiolus;2005;1,400000
2,89274;51,15889;Celastrina argiolus;2006;1,500000
2,89274;51,15889;Celastrina argiolus;2008;1,000000
2,89274;51,15889;Vanessa atalanta;2000;2,000000
2,89274;51,15889;Vanessa atalanta;2002;1,250000
2,89274;51,15889;Vanessa atalanta;2003;2,222222
2,89274;51,15889;Vanessa atalanta;2005;1,400000
2,89274;51,15889;Vanessa atalanta;2006;1,700000
2,89274;51,15889;Vanessa atalanta;2007;1,000000
2,89274;51,15889;Vanessa atalanta;2008;1,000000
2,89285;51,11393;Celastrina argiolus;2008;2,000000
2,89285;51,11393;Vanessa atalanta;2003;1,000000
2,89285;51,11393;Vanessa atalanta;2005;1,000000
2,89285;51,11393;Vanessa atalanta;2006;1,333333
2,89285;51,11393;Vanessa atalanta;2008;1,000000
2,89295;51,06896;Gonepteryx rhamni;2005;1,750000
2,89295;51,06896;Gonepteryx rhamni;2009;1,000000
2,89295;51,06896;Ochlodes sylvanus;2010;2,000000
2,89295;51,06896;Vanessa atalanta;2005;4,000000
2,89295;51,06896;Vanessa atalanta;2007;4,000000
2,89295;51,06896;Vanessa atalanta;2009;1,000000
2,89295;51,06896;Vanessa atalanta;2010;1,000000
2,89306;51,02400;Celastrina argiolus;2004;1,000000
2,89306;51,02400;Gonepteryx rhamni;2008;1,000000
2,89306;51,02400;Vanessa atalanta;2004;2,333333
2,89306;51,02400;Vanessa atalanta;2006;2,000000
2,89306;51,02400;Vanessa atalanta;2007;2,333333
2,89306;51,02400;Vanessa atalanta;2008;2,333333
2,89306;51,02400;Vanessa atalanta;2009;1,000000
2,89316;50,97904;Celastrina argiolus;2001;1,000000
2,89316;50,97904;Celastrina argiolus;2005;1,500000
2,89316;50,97904;Celastrina argiolus;2007;1,200000
2,89316;50,97904;Celastrina argiolus;2010;1,000000
2,89316;50,97904;Gonepteryx rhamni;2004;1,000000
2,89316;50,97904;Gonepteryx rhamni;2005;1,000000
2,89316;50,97904;Gonepteryx rhamni;2006;1,000000
2,89316;50,97904;Vanessa atalanta;2000;4,333333
2,89316;50,97904;Vanessa atalanta;2001;1,750000
2,89316;50,97904;Vanessa atalanta;2002;2,000000
2,89316;50,97904;Vanessa atalanta;2003;3,500000
2,89316;50,97904;Vanessa atalanta;2004;4,600000
2,89316;50,97904;Vanessa atalanta;2005;1,000000
2,89316;50,97904;Vanessa atalanta;2006;1,777778
2,89316;50,97904;Vanessa atalanta;2007;4,428571
2,89316;50,97904;Vanessa atalanta;2008;1,000000
2,89316;50,97904;Vanessa atalanta;2009;3,000000
2,89316;50,97904;Vanessa atalanta;2010;1,666667
2,89326;50,93408;Celastrina argiolus;2010;1,000000
2,89326;50,93408;Gonepteryx rhamni;2005;1,500000
2,89326;50,93408;Vanessa atalanta;2003;1,000000
2,89326;50,93408;Vanessa atalanta;2005;1,000000
2,89326;50,93408;Vanessa atalanta;2007;1,000000
2,89326;50,93408;Vanessa atalanta;2010;1,000000
2,89337;50,88911;Celastrina argiolus;2004;1,000000
2,89337;50,88911;Celastrina argiolus;2006;1,000000
2,89337;50,88911;Gonepteryx rhamni;2004;1,000000
2,89337;50,88911;Ochlodes sylvanus;2003;11,000000
2,89337;50,88911;Ochlodes sylvanus;2004;1,000000
2,89337;50,88911;Ochlodes sylvanus;2009;1,000000
2,89337;50,88911;Vanessa atalanta;2003;1,896552
2,89337;50,88911;Vanessa atalanta;2004;1,500000
2,89337;50,88911;Vanessa atalanta;2005;3,333333
2,89337;50,88911;Vanessa atalanta;2006;1,142857
2,89337;50,88911;Vanessa atalanta;2008;1,000000
2,89337;50,88911;Vanessa atalanta;2009;2,000000
2,89337;50,88911;Vanessa atalanta;2010;2,000000
2,89347;50,84415;Celastrina argiolus;2002;1,000000
2,89347;50,84415;Celastrina argiolus;2003;1,351724
2,89347;50,84415;Celastrina argiolus;2004;1,275862
2,89347;50,84415;Celastrina argiolus;2005;1,215054
2,89347;50,84415;Celastrina argiolus;2006;1,325581
2,89347;50,84415;Celastrina argiolus;2007;1,463576
2,89347;50,84415;Celastrina argiolus;2009;1,590909
2,89347;50,84415;Celastrina argiolus;2010;1,340426
2,89347;50,84415;Gonepteryx rhamni;2003;1,529412
2,89347;50,84415;Gonepteryx rhamni;2004;1,250000
2,89347;50,84415;Gonepteryx rhamni;2005;1,200000
2,89347;50,84415;Gonepteryx rhamni;2006;1,333333
2,89347;50,84415;Gonepteryx rhamni;2007;1,571429
2,89347;50,84415;Gonepteryx rhamni;2008;1,000000
2,89347;50,84415;Gonepteryx rhamni;2009;1,000000
2,89347;50,84415;Gonepteryx rhamni;2010;1,000000
2,89347;50,84415;Ochlodes sylvanus;2003;1,000000
2,89347;50,84415;Ochlodes sylvanus;2004;1,000000
2,89347;50,84415;Ochlodes sylvanus;2005;3,666667
2,89347;50,84415;Ochlodes sylvanus;2006;2,285714
2,89347;50,84415;Ochlodes sylvanus;2007;2,000000
2,89347;50,84415;Ochlodes sylvanus;2009;3,000000
2,89347;50,84415;Ochlodes sylvanus;2010;4,000000
2,89347;50,84415;Vanessa atalanta;2000;3,000000
2,89347;50,84415;Vanessa atalanta;2001;1,250000
2,89347;50,84415;Vanessa atalanta;2002;3,000000
2,89347;50,84415;Vanessa atalanta;2003;1,831325
2,89347;50,84415;Vanessa atalanta;2004;1,615385
2,89347;50,84415;Vanessa atalanta;2005;2,232044
2,89347;50,84415;Vanessa atalanta;2006;2,758621
2,89347;50,84415;Vanessa atalanta;2007;2,225806
2,89347;50,84415;Vanessa atalanta;2008;2,000000
2,89347;50,84415;Vanessa atalanta;2009;1,300000
2,89347;50,84415;Vanessa atalanta;2010;2,645161
2,89347;50,84415;Vanessa atalanta;2011;1,000000
2,89357;50,79919;Celastrina argiolus;2002;1,000000
2,89357;50,79919;Celastrina argiolus;2004;1,000000
2,89357;50,79919;Celastrina argiolus;2005;1,000000
2,89357;50,79919;Celastrina argiolus;2006;1,666667
2,89357;50,79919;Celastrina argiolus;2007;1,000000
2,89357;50,79919;Celastrina argiolus;2009;2,000000
2,89357;50,79919;Celastrina argiolus;2010;2,000000
2,89357;50,79919;Gonepteryx rhamni;2002;1,000000
2,89357;50,79919;Gonepteryx rhamni;2004;1,500000
2,89357;50,79919;Gonepteryx rhamni;2006;1,000000
2,89357;50,79919;Gonepteryx rhamni;2007;2,000000
2,89357;50,79919;Gonepteryx rhamni;2008;1,000000
2,89357;50,79919;Ochlodes sylvanus;2006;1,500000
2,89357;50,79919;Vanessa atalanta;2000;1,000000
2,89357;50,79919;Vanessa atalanta;2002;2,000000
2,89357;50,79919;Vanessa atalanta;2003;1,000000
2,89357;50,79919;Vanessa atalanta;2004;1,800000
2,89357;50,79919;Vanessa atalanta;2005;1,952381
2,89357;50,79919;Vanessa atalanta;2006;2,551724
2,89357;50,79919;Vanessa atalanta;2007;2,375000
2,89357;50,79919;Vanessa atalanta;2008;1,000000
2,89357;50,79919;Vanessa atalanta;2009;5,500000
2,89357;50,79919;Vanessa atalanta;2010;2,800000
2,89357;50,79919;Vanessa atalanta;2011;1,000000
2,89367;50,75422;Celastrina argiolus;2005;1,500000
2,89367;50,75422;Celastrina argiolus;2006;1,000000
2,89367;50,75422;Vanessa atalanta;2003;4,857143
2,89367;50,75422;Vanessa atalanta;2004;1,000000
2,89367;50,75422;Vanessa atalanta;2005;1,250000
2,89367;50,75422;Vanessa atalanta;2006;1,000000
2,89367;50,75422;Vanessa atalanta;2008;1,000000
2,89367;50,75422;Vanessa atalanta;2011;1,000000
2,96418;51,24885;Celastrina argiolus;2003;1,666667
2,96418;51,24885;Celastrina argiolus;2004;1,000000
2,96418;51,24885;Ochlodes sylvanus;2000;1,000000
2,96418;51,24885;Ochlodes sylvanus;2003;1,800000
2,96418;51,24885;Ochlodes sylvanus;2006;2,000000
2,96418;51,24885;Vanessa atalanta;2000;1,000000
2,96418;51,24885;Vanessa atalanta;2003;2,032258
2,96418;51,24885;Vanessa atalanta;2005;1,000000
2,96418;51,24885;Vanessa atalanta;2006;1,000000
2,96418;51,24885;Vanessa atalanta;2007;1,333333
2,96421;51,20389;Celastrina argiolus;2003;1,666667
2,96421;51,20389;Celastrina argiolus;2005;2,000000
2,96421;51,20389;Celastrina argiolus;2006;1,000000
2,96421;51,20389;Gonepteryx rhamni;2003;1,000000
2,96421;51,20389;Ochlodes sylvanus;2006;2,000000
2,96421;51,20389;Ochlodes sylvanus;2009;7,000000
2,96421;51,20389;Vanessa atalanta;2000;2,000000
2,96421;51,20389;Vanessa atalanta;2002;1,000000
2,96421;51,20389;Vanessa atalanta;2003;2,333333
2,96421;51,20389;Vanessa atalanta;2004;6,000000
2,96421;51,20389;Vanessa atalanta;2005;2,181818
2,96421;51,20389;Vanessa atalanta;2006;1,780488
2,96421;51,20389;Vanessa atalanta;2009;3,000000
2,96421;51,20389;Vanessa atalanta;2010;1,000000
2,96424;51,15893;Celastrina argiolus;2000;1,000000
2,96424;51,15893;Celastrina argiolus;2005;1,000000
2,96424;51,15893;Celastrina argiolus;2006;1,000000
2,96424;51,15893;Gonepteryx rhamni;2004;2,000000
2,96424;51,15893;Vanessa atalanta;2000;2,000000
2,96424;51,15893;Vanessa atalanta;2002;1,000000
2,96424;51,15893;Vanessa atalanta;2003;1,000000
2,96424;51,15893;Vanessa atalanta;2004;1,000000
2,96424;51,15893;Vanessa atalanta;2005;1,000000
2,96424;51,15893;Vanessa atalanta;2006;3,250000
2,96424;51,15893;Vanessa atalanta;2007;2,000000
2,96424;51,15893;Vanessa atalanta;2008;1,500000
2,96424;51,15893;Vanessa atalanta;2009;1,000000
2,96428;51,11397;Celastrina argiolus;2005;1,000000
2,96428;51,11397;Celastrina argiolus;2006;1,000000
2,96428;51,11397;Gonepteryx rhamni;2003;1,000000
2,96428;51,11397;Gonepteryx rhamni;2007;1,000000
2,96428;51,11397;Vanessa atalanta;2003;2,000000
2,96428;51,11397;Vanessa atalanta;2005;1,000000
2,96428;51,11397;Vanessa atalanta;2006;2,000000
2,96428;51,11397;Vanessa atalanta;2007;1,000000
2,96428;51,11397;Vanessa atalanta;2008;1,000000
2,96428;51,11397;Vanessa atalanta;2010;1,000000
2,96431;51,06901;Celastrina argiolus;2005;1,000000
2,96431;51,06901;Celastrina argiolus;2010;1,000000
2,96431;51,06901;Gonepteryx rhamni;2003;1,000000
2,96431;51,06901;Gonepteryx rhamni;2005;1,400000
2,96431;51,06901;Gonepteryx rhamni;2009;1,333333
2,96431;51,06901;Ochlodes sylvanus;2010;3,000000
2,96431;51,06901;Vanessa atalanta;2003;1,000000
2,96431;51,06901;Vanessa atalanta;2005;1,444444
2,96431;51,06901;Vanessa atalanta;2006;1,000000
2,96431;51,06901;Vanessa atalanta;2007;3,000000
2,96431;51,06901;Vanessa atalanta;2008;1,000000
2,96431;51,06901;Vanessa atalanta;2009;1,000000
2,96431;51,06901;Vanessa atalanta;2010;2,000000
2,96435;51,02405;Gonepteryx rhamni;2004;1,000000
2,96435;51,02405;Vanessa atalanta;2004;4,105263
2,96435;51,02405;Vanessa atalanta;2007;1,000000
2,96435;51,02405;Vanessa atalanta;2008;2,000000
2,96438;50,97908;Celastrina argiolus;2004;1,000000
2,96438;50,97908;Celastrina argiolus;2006;1,000000
2,96438;50,97908;Celastrina argiolus;2007;1,000000
2,96438;50,97908;Celastrina argiolus;2011;1,000000
2,96438;50,97908;Gonepteryx rhamni;2003;1,461538
2,96438;50,97908;Gonepteryx rhamni;2004;1,000000
2,96438;50,97908;Gonepteryx rhamni;2005;1,000000
2,96438;50,97908;Gonepteryx rhamni;2007;1,000000
2,96438;50,97908;Gonepteryx rhamni;2009;1,000000
2,96438;50,97908;Gonepteryx rhamni;2010;1,000000
2,96438;50,97908;Gonepteryx rhamni;2011;1,000000
2,96438;50,97908;Ochlodes sylvanus;2003;12,727273
2,96438;50,97908;Ochlodes sylvanus;2004;2,090909
2,96438;50,97908;Ochlodes sylvanus;2005;2,153846
2,96438;50,97908;Ochlodes sylvanus;2006;2,300000
2,96438;50,97908;Ochlodes sylvanus;2007;1,000000
2,96438;50,97908;Ochlodes sylvanus;2008;2,166667
2,96438;50,97908;Ochlodes sylvanus;2011;2,100000
2,96438;50,97908;Vanessa atalanta;2003;2,950000
2,96438;50,97908;Vanessa atalanta;2004;1,285714
2,96438;50,97908;Vanessa atalanta;2005;1,166667
2,96438;50,97908;Vanessa atalanta;2006;1,000000
2,96438;50,97908;Vanessa atalanta;2007;1,714286
2,96438;50,97908;Vanessa atalanta;2008;1,333333
2,96438;50,97908;Vanessa atalanta;2010;1,000000
2,96438;50,97908;Vanessa atalanta;2011;1,000000
2,96442;50,93412;Gonepteryx rhamni;2004;1,000000
2,96442;50,93412;Gonepteryx rhamni;2007;1,000000
2,96442;50,93412;Ochlodes sylvanus;2003;1,500000
2,96442;50,93412;Ochlodes sylvanus;2004;2,000000
2,96442;50,93412;Ochlodes sylvanus;2007;1,000000
2,96442;50,93412;Vanessa atalanta;2003;2,686275
2,96442;50,93412;Vanessa atalanta;2004;1,000000
2,96442;50,93412;Vanessa atalanta;2007;2,600000
2,96445;50,88916;Celastrina argiolus;2006;1,000000
2,96445;50,88916;Gonepteryx rhamni;2005;1,000000
2,96445;50,88916;Vanessa atalanta;2003;1,500000
2,96445;50,88916;Vanessa atalanta;2004;1,000000
2,96445;50,88916;Vanessa atalanta;2005;2,400000
2,96445;50,88916;Vanessa atalanta;2006;1,000000
2,96445;50,88916;Vanessa atalanta;2010;1,000000
2,96449;50,84419;Celastrina argiolus;2003;1,000000
2,96449;50,84419;Celastrina argiolus;2004;1,000000
2,96449;50,84419;Celastrina argiolus;2005;1,000000
2,96449;50,84419;Celastrina argiolus;2006;1,000000
2,96449;50,84419;Celastrina argiolus;2007;1,000000
2,96449;50,84419;Celastrina argiolus;2010;2,000000
2,96449;50,84419;Gonepteryx rhamni;2003;1,500000
2,96449;50,84419;Gonepteryx rhamni;2004;1,000000
2,96449;50,84419;Gonepteryx rhamni;2005;1,416667
2,96449;50,84419;Gonepteryx rhamni;2006;1,000000
2,96449;50,84419;Gonepteryx rhamni;2007;1,666667
2,96449;50,84419;Ochlodes sylvanus;2003;1,818182
2,96449;50,84419;Ochlodes sylvanus;2004;3,000000
2,96449;50,84419;Ochlodes sylvanus;2005;1,000000
2,96449;50,84419;Ochlodes sylvanus;2007;2,333333
2,96449;50,84419;Ochlodes sylvanus;2009;1,000000
2,96449;50,84419;Vanessa atalanta;2003;2,058824
2,96449;50,84419;Vanessa atalanta;2004;1,000000
2,96449;50,84419;Vanessa atalanta;2005;5,647059
2,96449;50,84419;Vanessa atalanta;2006;1,666667
2,96449;50,84419;Vanessa atalanta;2007;2,714286
2,96449;50,84419;Vanessa atalanta;2009;1,000000
2,96449;50,84419;Vanessa atalanta;2010;7,000000
2,96452;50,79923;Celastrina argiolus;2003;1,000000
2,96452;50,79923;Celastrina argiolus;2004;1,000000
2,96452;50,79923;Celastrina argiolus;2005;1,181818
2,96452;50,79923;Celastrina argiolus;2006;1,000000
2,96452;50,79923;Celastrina argiolus;2007;1,000000
2,96452;50,79923;Celastrina argiolus;2008;1,000000
2,96452;50,79923;Celastrina argiolus;2010;2,333333
2,96452;50,79923;Gonepteryx rhamni;2004;1,166667
2,96452;50,79923;Gonepteryx rhamni;2005;1,000000
2,96452;50,79923;Gonepteryx rhamni;2006;1,000000
2,96452;50,79923;Ochlodes sylvanus;2003;2,000000
2,96452;50,79923;Ochlodes sylvanus;2004;1,000000
2,96452;50,79923;Ochlodes sylvanus;2005;1,000000
2,96452;50,79923;Ochlodes sylvanus;2006;1,000000
2,96452;50,79923;Ochlodes sylvanus;2009;1,000000
2,96452;50,79923;Ochlodes sylvanus;2010;3,000000
2,96452;50,79923;Vanessa atalanta;2002;1,000000
2,96452;50,79923;Vanessa atalanta;2003;2,857143
2,96452;50,79923;Vanessa atalanta;2004;1,000000
2,96452;50,79923;Vanessa atalanta;2005;1,709677
2,96452;50,79923;Vanessa atalanta;2006;1,400000
2,96452;50,79923;Vanessa atalanta;2007;1,142857
2,96452;50,79923;Vanessa atalanta;2008;1,000000
2,96452;50,79923;Vanessa atalanta;2009;2,000000
2,96452;50,79923;Vanessa atalanta;2010;1,000000
3,03544;50,75427;Celastrina argiolus;2006;1,000000
3,03544;50,75427;Celastrina argiolus;2007;2,000000
3,03544;50,75427;Gonepteryx rhamni;2007;1,000000
3,03544;50,75427;Ochlodes sylvanus;2004;2,000000
3,03544;50,75427;Ochlodes sylvanus;2005;4,000000
3,03544;50,75427;Ochlodes sylvanus;2010;6,000000
3,03544;50,75427;Vanessa atalanta;2000;1,000000
3,03544;50,75427;Vanessa atalanta;2004;1,800000
3,03544;50,75427;Vanessa atalanta;2005;4,000000
3,03544;50,75427;Vanessa atalanta;2006;1,500000
3,03547;50,79923;Celastrina argiolus;2004;2,000000
3,03547;50,79923;Celastrina argiolus;2005;1,000000
3,03547;50,79923;Celastrina argiolus;2006;1,666667
3,03547;50,79923;Gonepteryx rhamni;2006;1,000000
3,03547;50,79923;Ochlodes sylvanus;2004;1,000000
3,03547;50,79923;Vanessa atalanta;2004;1,000000
3,03547;50,79923;Vanessa atalanta;2005;1,500000
3,03547;50,79923;Vanessa atalanta;2006;1,000000
3,03547;50,79923;Vanessa atalanta;2008;4,500000
3,03547;50,79923;Vanessa atalanta;2010;1,000000
3,03550;50,84419;Celastrina argiolus;2004;1,000000
3,03550;50,84419;Celastrina argiolus;2005;1,857143
3,03550;50,84419;Celastrina argiolus;2006;1,000000
3,03550;50,84419;Celastrina argiolus;2010;1,000000
3,03550;50,84419;Gonepteryx rhamni;2005;1,000000
3,03550;50,84419;Ochlodes sylvanus;2005;2,000000
3,03550;50,84419;Ochlodes sylvanus;2010;2,500000
3,03550;50,84419;Vanessa atalanta;2003;1,092308
3,03550;50,84419;Vanessa atalanta;2004;1,565217
3,03550;50,84419;Vanessa atalanta;2005;2,187500
3,03550;50,84419;Vanessa atalanta;2006;1,333333
3,03550;50,84419;Vanessa atalanta;2008;1,000000
3,03550;50,84419;Vanessa atalanta;2010;1,000000
3,03554;50,88916;Vanessa atalanta;2003;2,250000
3,03554;50,88916;Vanessa atalanta;2005;1,642857
3,03554;50,88916;Vanessa atalanta;2006;1,000000
3,03557;50,93412;Vanessa atalanta;2003;3,000000
3,03557;50,93412;Vanessa atalanta;2005;1,500000
3,03557;50,93412;Vanessa atalanta;2008;1,000000
3,03561;50,97908;Vanessa atalanta;2005;1,000000
3,03561;50,97908;Vanessa atalanta;2006;1,000000
3,03561;50,97908;Vanessa atalanta;2009;1,000000
3,03564;51,02405;Celastrina argiolus;2005;1,000000
3,03564;51,02405;Celastrina argiolus;2006;2,000000
3,03564;51,02405;Celastrina argiolus;2007;1,000000
3,03564;51,02405;Vanessa atalanta;2005;1,000000
3,03564;51,02405;Vanessa atalanta;2006;2,619048
3,03564;51,02405;Vanessa atalanta;2007;2,500000
3,03564;51,02405;Vanessa atalanta;2008;1,250000
3,03568;51,06901;Celastrina argiolus;2005;1,000000
3,03568;51,06901;Celastrina argiolus;2006;2,000000
3,03568;51,06901;Celastrina argiolus;2007;1,000000
3,03568;51,06901;Celastrina argiolus;2010;3,000000
3,03568;51,06901;Gonepteryx rhamni;2003;1,181818
3,03568;51,06901;Gonepteryx rhamni;2004;2,000000
3,03568;51,06901;Gonepteryx rhamni;2005;1,000000
3,03568;51,06901;Gonepteryx rhamni;2006;5,333333
3,03568;51,06901;Gonepteryx rhamni;2007;2,500000
3,03568;51,06901;Gonepteryx rhamni;2009;1,000000
3,03568;51,06901;Ochlodes sylvanus;2006;1,333333
3,03568;51,06901;Ochlodes sylvanus;2009;2,333333
3,03568;51,06901;Ochlodes sylvanus;2010;2,000000
3,03568;51,06901;Vanessa atalanta;2001;1,000000
3,03568;51,06901;Vanessa atalanta;2003;1,363636
3,03568;51,06901;Vanessa atalanta;2005;2,000000
3,03568;51,06901;Vanessa atalanta;2006;3,388889
3,03568;51,06901;Vanessa atalanta;2007;1,142857
3,03568;51,06901;Vanessa atalanta;2008;1,500000
3,03568;51,06901;Vanessa atalanta;2009;2,428571
3,03568;51,06901;Vanessa atalanta;2010;3,666667
3,03571;51,11397;Celastrina argiolus;2005;2,000000
3,03571;51,11397;Celastrina argiolus;2006;3,000000
3,03571;51,11397;Celastrina argiolus;2007;1,666667
3,03571;51,11397;Celastrina argiolus;2008;1,000000
3,03571;51,11397;Celastrina argiolus;2009;1,000000
3,03571;51,11397;Gonepteryx rhamni;2004;3,000000
3,03571;51,11397;Gonepteryx rhamni;2005;1,000000
3,03571;51,11397;Gonepteryx rhamni;2006;1,000000
3,03571;51,11397;Ochlodes sylvanus;2006;1,000000
3,03571;51,11397;Ochlodes sylvanus;2010;1,000000
3,03571;51,11397;Vanessa atalanta;2004;1,000000
3,03571;51,11397;Vanessa atalanta;2005;1,666667
