key	scientificName	locationId	kingdom	first_observed
159747367	Cyanoramphus novaezelandiae (Sparrman, 1787)	ISO_3166:BE-VLG	Animalia	2013
159747368	Helictochloa bromoides (Gouan) Romero Zarco	ISO_3166:BE-VLG	Plantae	1950
159747373	Psittacula alexandri (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2014
159747374	Psittacula cyanocephala (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	2008
159747376	Psittacula derbiana (Fraser, 1852)	ISO_3166:BE-VLG	Animalia	2016
159747377	Psittacula eupatria (Linnaeus, 1766)	ISO_3166:BE-BRU	Animalia	1998
159747378	Psittacula krameri (Scopoli, 1769)	ISO_3166:BE-BRU	Animalia	1974
159747378	Psittacula krameri (Scopoli, 1769)	ISO_3166:BE-VLG	Animalia	1966
159747381	Myiopsitta monachus (Boddaert, 1783)	ISO_3166:BE-BRU	Animalia	1979
159747384	Platycercus eximius (Shaw, 1792)	ISO_3166:BE-VLG	Animalia	2009
159747385	Platycercus icterotis (Temminck & Kuhl, 1820)	ISO_3166:BE-VLG	Animalia	2015
159747387	Platycercus elegans (Gmelin, 1788)	ISO_3166:BE-VLG	Animalia	2009
159747388	Platycercus adscitus (Latham, 1790)	ISO_3166:BE-WAL	Animalia	2012
159747391	Nymphicus hollandicus (Kerr, 1792)	ISO_3166:BE-VLG	Animalia	1975
159747394	Eclectus roratus (Statius Muller, 1776)	ISO_3166:BE-VLG	Animalia	2010
159747397	Poicephalus senegalus (Linnaeus, 1766)	ISO_3166:BE-BRU	Animalia	1989
159747397	Poicephalus senegalus (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	1989
159747399	Poicephalus cryptoxanthus (W.Peters, 1854)	ISO_3166:BE-VLG	Animalia	2001
159747401	Psittacus erithacus Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	1993
159747404	Psephotus haematonotus (Gould, 1838)	ISO_3166:BE-VLG	Animalia	2004
159747407	Nandayus nenday (Vieillot, 1823)	ISO_3166:BE-VLG	Animalia	2013
159747409	Polytelis anthopeplus (Lear, 1831)	ISO_3166:BE-WAL	Animalia	2018
159747410	Polytelis swainsonii (Desmarest, 1826)	ISO_3166:BE-WAL	Animalia	2017
159747412	Agapornis fischeri Reichenow, 1887	ISO_3166:BE-VLG	Animalia	2009
159747414	Agapornis roseicollis (Stanley, 1814)	ISO_3166:BE-VLG	Animalia	1983
159747415	Agapornis personatus Reichenow, 1887	ISO_3166:BE-VLG	Animalia	2014
159747416	Agapornis canus (Gmelin, 1788)	ISO_3166:BE-VLG	Animalia	1985
159747419	Melopsittacus undulatus (Shaw, 1805)	ISO_3166:BE-VLG	Animalia	1975
159747422	Pyrrhura perlata (Spix, 1824)	ISO_3166:BE-WAL	Animalia	2017
159747425	Amazona ochrocephala (Gmelin, 1788)	ISO_3166:BE-VLG	Animalia	2007
159747426	Amazona amazonica (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	2002
159747428	Trichoglossus haematodus (Linnaeus, 1771)	ISO_3166:BE-VLG	Animalia	2015
159747433	Bucorvus leadbeateri (Vigors, 1825)	ISO_3166:BE-VLG	Animalia	2018
159747445	Dacelo novaeguineae (Hermann, 1783)	ISO_3166:BE-VLG	Animalia	2005
159747473	Threskiornis aethiopicus (Latham, 1790)	ISO_3166:BE-VLG	Animalia	1989
159747474	Threskiornis spinicollis (Jameson, 1835)	ISO_3166:BE-VLG	Animalia	2008
159747494	Grus vipio Pallas, 1811	ISO_3166:BE-VLG	Animalia	2011
159747595	Brachiaria mutica (Forssk.) Stapf	ISO_3166:BE-VLG	Plantae	1950
159747653	Paspalum saurae (Parodi) Parodi	ISO_3166:BE-VLG	Plantae	2014
159747669	Panicum clandestinum L.	ISO_3166:BE-VLG	Plantae	1999
159747683	Echinochloa oryzoides (Ard.) Fritsch	ISO_3166:BE-VLG	Plantae	2008
159747684	Echinochloa muricata (P.Beauv.) Fernald	ISO_3166:BE-VLG	Plantae	2020
159747723	Styela clava Herdman, 1881	ISO_3166:BE-VLG	Animalia	1986
159747756	Boccardiella hamata (Webster, 1879)	ISO_3166:BE-VLG	Animalia	2011
159747758	Boccardia proboscidea Hartman, 1940	ISO_3166:BE-VLG	Animalia	2011
159747879	Cernuella neglecta (Draparnaud, 1805)	ISO_3166:BE-VLG	Animalia	1985
159747966	Nemopsis bachei L.Agassiz, 1849	ISO_3166:BE-VLG	Animalia	2012
159748055	Oenothera rubricalyx R.R.Gates	ISO_3166:BE-VLG	Plantae	2014
159748065	Oenothera elata Kunth	ISO_3166:BE-VLG	Plantae	1961
159748158	Caucalis platycarpos L.	ISO_3166:BE-VLG	Plantae	2000
159748235	Haplodrassus securifer Bosmans & Abrous, 2018	ISO_3166:BE-VLG	Animalia	1992
159748278	Tachycines asynamorus Adelung, 1902	ISO_3166:BE-VLG	Animalia	2018
159748299	Telmatogeton japonicus Tokunaga, 1933	ISO_3166:BE-VLG	Animalia	2019
159748319	Rosa chinensis Jacq.	ISO_3166:BE-VLG	Plantae	2007
159748397	Epuraea imperialis (Reitter, 1877)	ISO_3166:BE-VLG	Animalia	2012
159748463	Bugula neritina (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	1999
159748469	Phaeostachys spinifera (Johnston, 1847)	ISO_3166:BE-VLG	Animalia	1999
159748473	Haplopoma graniferum (Johnston, 1847)	ISO_3166:BE-VLG	Animalia	1999
159748474	Haplopoma impressum (Audouin, 1826)	ISO_3166:BE-VLG	Animalia	1999
159748679	Papaver setigerum DC.	ISO_3166:BE-VLG	Plantae	1997
159748747	Cucurbita maxima Duchesne	ISO_3166:BE-VLG	Plantae	2017
159748815	Zinnia violacea Cav.	ISO_3166:BE-VLG	Plantae	2011
159748835	Eclipta prostrata (L.) L.	ISO_3166:BE-VLG	Plantae	2000
159748857	Dimorphotheca jucunda E.Phillips	ISO_3166:BE-VLG	Plantae	2003
159748883	Verbesina alternifolia (L.) Britton ex Kearney	ISO_3166:BE-VLG	Plantae	1984
159749036	Betonica macrantha K.Koch	ISO_3166:BE-WAL	Plantae	1966
159749052	Alonsoa linearis (Jacq.) Ruiz & Pav.	ISO_3166:BE-VLG	Plantae	2017
159749078	Calandrinia ciliata (Ruiz & Pav.) DC.	ISO_3166:BE-VLG	Plantae	1956
159749099	Chenopodium polygonoides (Murr) Aellen	ISO_3166:BE-WAL	Plantae	1951
159749125	Stellaria cupaniana (Jord. & Fourr.) Bég.	ISO_3166:BE-VLG	Plantae	2013
159749139	Cerastium arvense subsp. arvense x tomentosum	ISO_3166:BE-VLG	Plantae	2020
162644337	Carex agastachys L.f.	ISO_3166:BE-VLG	Plantae	2017
164250535	Galanthus plicatus M.Bieb.	ISO_3166:BE-VLG	Plantae	2017
164250635	Scirpus cyperinus (L.) Kunth	ISO_3166:BE-VLG	Plantae	2018
164250924	Oryza sativa L.	ISO_3166:BE-VLG	Plantae	2018
164251122	Acer pensylvanicum L.	ISO_3166:BE-VLG	Plantae	2010
164251179	Oenothera drawertii Renner ex Rostanski	ISO_3166:BE-VLG	Plantae	2018
164251733	Viburnum plicatum Thunb.	ISO_3166:BE-VLG	Plantae	2013
164251831	Cucumis dipsaceus Ehrenb. ex Spach	ISO_3166:BE-VLG	Plantae	2018
164251865	Viola sororia Willd.	ISO_3166:BE-VLG	Plantae	2018
164251911	Ligularia przewalskii (Maxim.) Diels	ISO_3166:BE-VLG	Plantae	2016
164252088	Monarda didyma L.	ISO_3166:BE-VLG	Plantae	2014
164252115	Verbena incompta P.W.Michael	ISO_3166:BE-VLG	Plantae	2018
182132844	Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016	ISO_3166:BE-BRU	Animalia	2017
182132844	Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016	ISO_3166:BE-VLG	Animalia	2018
182132848	Dolichoplana striata Moseley, 1877	ISO_3166:BE-VLG	Animalia	2018
182132854	Caenoplana coerulea Moseley, 1877	ISO_3166:BE-VLG	Animalia	2018
182132858	Kontikia ventrolineata (Dendy, 1892)	ISO_3166:BE-VLG	Animalia	2016
182132859	Volvariella volvacea (Bull.) Singer	ISO_3166:BE-VLG	Fungi	2018
182132869	Favolaschia calocera R.Heim	ISO_3166:BE-VLG	Fungi	2018
182132928	Seifertia azaleae (Peck) Partr. & Morgan-Jones	ISO_3166:BE-VLG	Fungi	2002
182132976	Achatina fulica (Férussac, 1821)	ISO_3166:BE-WAL	Animalia	2018
182132993	Abies homolepis Siebold & Zucc.	ISO_3166:BE-VLG	Plantae	2019
182132997	Larix ×marschlinsii Coaz	ISO_3166:BE-WAL	Plantae	2009
182133040	Mulinia lateralis (Say, 1822)	ISO_3166:BE-VLG	Animalia	2019
182133056	Potamocorbula amurensis (Schrenck, 1861)	ISO_3166:BE-VLG	Animalia	2018
182133073	Polystichum acrostichoides (Michx.) Schott	ISO_3166:BE-VLG	Plantae	2019
182133075	Polystichum munitum (Kaulf.) C.Presl	ISO_3166:BE-VLG	Plantae	2019
182133113	Tinantia erecta (Jacq.) Fenzl	ISO_3166:BE-VLG	Plantae	1956
182133135	Musa basjoo Siebold & Zucc. ex Iinuma	ISO_3166:BE-VLG	Plantae	2020
182133173	Colchicum byzantinum Ker Gawl.	ISO_3166:BE-VLG	Plantae	2013
182133180	Fritillaria imperialis L.	ISO_3166:BE-VLG	Plantae	2019
182133214	Liriope muscari (Decne.) L.H.Bailey	ISO_3166:BE-VLG	Plantae	2015
182133226	Pseudomuscari azureum (Fenzl) Garbari & Greuter	ISO_3166:BE-WAL	Plantae	2019
182133241	Ophiopogon jaburan (Siebold) G.Lodd.	ISO_3166:BE-VLG	Plantae	2018
182133271	Allium karataviense Regel	ISO_3166:BE-VLG	Plantae	2019
182133276	Allium cristophii Trautv.	ISO_3166:BE-VLG	Plantae	2011
182133353	Juncus striatus Schousb. ex E.Mey.	ISO_3166:BE-VLG	Plantae	2015
182133493	Bufotes viridis (Laurenti, 1768)	ISO_3166:BE-BRU	Animalia	2015
182133501	Bombina orientalis (Boulenger, 1890)	ISO_3166:BE-VLG	Animalia	2009
182133511	Hyla meridionalis Boettger, 1874	ISO_3166:BE-VLG	Animalia	2020
182133517	Salamandra atra Laurenti, 1768	ISO_3166:BE-VLG	Animalia	2017
182133522	Ambystoma macrodactylum Baird, 1850	ISO_3166:BE-VLG	Animalia	2018
182133525	Siren intermedia Barnes, 1826	ISO_3166:BE-VLG	Animalia	2014
182133584	Mustela vison Schreber, 1777	ISO_3166:BE-VLG	Animalia	1987
182133615	Misgurnus anguillicaudatus (Cantor, 1842)	ISO_3166:BE-VLG	Animalia	2006
182133671	Terapon jarbua (Forsskål, 1775)	ISO_3166:BE-VLG	Animalia	2018
182133699	Caiman crocodilus (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2017
182133704	Basiliscus plumifrons Cope, 1875	ISO_3166:BE-VLG	Animalia	2017
182133709	Heterodon nasicus Baird & Girard, 1852	ISO_3166:BE-VLG	Animalia	2020
182133715	Chalcides ocellatus (Forskal, 1775)	ISO_3166:BE-VLG	Animalia	2017
182133718	Trachylepis striata (Peters, 1844)	ISO_3166:BE-VLG	Animalia	2018
182133721	Eublepharis macularius (Blyth, 1854)	ISO_3166:BE-VLG	Animalia	2012
182133725	Anolis Daudin, 1802	ISO_3166:BE-VLG	Animalia	2018
182133728	Anolis sagrei Duméril & Bibron, 1837	ISO_3166:BE-VLG	Animalia	2018
182133732	Trioceros hoehnelii (Steindachner, 1891)	ISO_3166:BE-VLG	Animalia	2019
182133734	Furcifer pardalis (Cuvier, 1829)	ISO_3166:BE-VLG	Animalia	2015
182133737	Chamaeleo calyptratus Duméril & Duméril, 1851	ISO_3166:BE-VLG	Animalia	2014
182133741	Chrysopelea ornata (Shaw, 1802)	ISO_3166:BE-VLG	Animalia	2014
182133743	Spilotes pullatus Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	2010
182133745	Lycodon capucinus (Boie, 1827)	ISO_3166:BE-VLG	Animalia	2013
182133747	Lampropeltis triangulum (Lacépède, 1789)	ISO_3166:BE-VLG	Animalia	2010
182133749	Pituophis melanoleucus (Daudin, 1803)	ISO_3166:BE-VLG	Animalia	2013
182133751	Pituophis catenifer Blainville, 1835	ISO_3166:BE-VLG	Animalia	2010
182133753	Elaphe quatuorlineata (Bonnaterre, 1790)	ISO_3166:BE-VLG	Animalia	2012
182133754	Elaphe sauromates (Pallas, 1811)	ISO_3166:BE-VLG	Animalia	2014
182133755	Elaphe schrenckii Strauch, 1873	ISO_3166:BE-VLG	Animalia	2019
182133757	Zamenis longissimus (Laurenti, 1768)	ISO_3166:BE-VLG	Animalia	2016
182133760	Pantherophis guttatus (Linnaeus, 1766)	ISO_3166:BE-BRU	Animalia	2015
182133760	Pantherophis guttatus (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	2010
182133760	Pantherophis guttatus (Linnaeus, 1766)	ISO_3166:BE-WAL	Animalia	2014
182133761	Pantherophis obsoletus (Say, 1823)	ISO_3166:BE-VLG	Animalia	2013
182133763	Hierophis viridiflavus (Lacépède, 1789)	ISO_3166:BE-VLG	Animalia	2010
182133765	Rhamphiophis Peters, 1854	ISO_3166:BE-VLG	Animalia	2015
182133766	Boaedon A.M.C.Duméril, Bibron & A.H.A.Duméril, 1854	ISO_3166:BE-VLG	Animalia	2013
182133769	Tarentola mauritanica (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2013
182133769	Tarentola mauritanica (Linnaeus, 1758)	ISO_3166:BE-WAL	Animalia	2015
182133773	Natrix maura (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2015
182133774	Natrix tessellata (Laurenti, 1768)	ISO_3166:BE-VLG	Animalia	2007
182133776	Thamnophis Fitzinger, 1843	ISO_3166:BE-VLG	Animalia	2012
182133781	Morelia spilota (Lacépède, 1804)	ISO_3166:BE-VLG	Animalia	2013
182133783	Python Daudin, 1803	ISO_3166:BE-VLG	Animalia	2016
182133785	Python regius (Shaw, 1802)	ISO_3166:BE-VLG	Animalia	2010
182133787	Python molurus (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2010
182133789	Antaresia childreni (Gray, 1842)	ISO_3166:BE-VLG	Animalia	2018
182133792	Celastrus orbiculatus Thunb.	ISO_3166:BE-VLG	Plantae	2004
182133795	Agama agama (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2015
182133797	Pogona Storr, 1982	ISO_3166:BE-BRU	Animalia	2019
182133797	Pogona Storr, 1982	ISO_3166:BE-VLG	Animalia	2015
182133799	Pogona vitticeps (Ahl, 1926)	ISO_3166:BE-VLG	Animalia	2010
182133800	Pogona henrylawsoni Wells & Wellington, 1985	ISO_3166:BE-VLG	Animalia	2020
182133805	Physignathus cocincinus Cuvier, 1829	ISO_3166:BE-VLG	Animalia	2012
182133806	Calotes Cuvier, 1817	ISO_3166:BE-BRU	Animalia	2018
182133812	Iguana iguana (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2010
182133813	Iguana Laurenti, 1768	ISO_3166:BE-VLG	Animalia	2013
182133818	Varanus niloticus (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	2011
182133821	Aesculus indica (Colebr. ex Cambess.) Hook.	ISO_3166:BE-BRU	Plantae	1997
182133823	Lacerta agilis Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	2017
182133827	Acer cissifolium (Siebold & Zucc.) C.Koch	ISO_3166:BE-VLG	Plantae	2014
182133829	Naja melanoleuca Hallowell, 1857	ISO_3166:BE-VLG	Animalia	2020
182133832	Boa Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	2014
182133833	Boa constrictor Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	2006
182133834	Acer palmatum Thunb.	ISO_3166:BE-VLG	Plantae	2013
182133838	Crotalus atrox Baird & Girard, 1853	ISO_3166:BE-WAL	Animalia	2019
182133841	Vipera aspis (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2007
182133843	Sistrurus Garman, 1884	ISO_3166:BE-VLG	Animalia	2011
182133846	Echis carinatus (Schneider, 1801)	ISO_3166:BE-BRU	Animalia	2017
182133846	Echis carinatus (Schneider, 1801)	ISO_3166:BE-VLG	Animalia	2018
182133849	Phelsuma Gray, 1825	ISO_3166:BE-VLG	Animalia	2013
182133852	Gekko gecko (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2010
182133854	Hemidactylus Goldfuss, 1820	ISO_3166:BE-VLG	Animalia	2013
182133860	Sternotherus carinatus (Gray, 1856)	ISO_3166:BE-VLG	Animalia	2020
182133865	Testudo hermanni Gmelin, 1789	ISO_3166:BE-VLG	Animalia	2013
182133866	Testudo graeca Linnaeus, 1758	ISO_3166:BE-BRU	Animalia	2017
182133866	Testudo graeca Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	2010
182133866	Testudo graeca Linnaeus, 1758	ISO_3166:BE-WAL	Animalia	2019
182133869	Centrochelys sulcata (Miller, 1779)	ISO_3166:BE-VLG	Animalia	2017
182133871	Testudo Linnaeus, 1758	ISO_3166:BE-VLG	Animalia	2010
182133875	Mauremys reevesii (Gray, 1831)	ISO_3166:BE-VLG	Animalia	2014
182133879	Chelydra serpentina (Linnaeus, 1758)	ISO_3166:BE-BRU	Animalia	2018
182133879	Chelydra serpentina (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2006
182133882	Apalone Rafinesque, 1832	ISO_3166:BE-BRU	Animalia	2017
182133884	Apalone ferox (Schneider, 1783)	ISO_3166:BE-VLG	Animalia	2020
182133889	Emys orbicularis (Linnaeus, 1758)	ISO_3166:BE-BRU	Animalia	2018
182133889	Emys orbicularis (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2010
182133892	Terrapene carolina (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2012
182133895	Chrysemys picta (Schneider, 1783)	ISO_3166:BE-VLG	Animalia	2009
182133900	Trachemys scripta (Thunberg In Schoepff, 1792)	ISO_3166:BE-BRU	Animalia	2009
182133900	Trachemys scripta (Thunberg In Schoepff, 1792)	ISO_3166:BE-VLG	Animalia	1975
182133904	Graptemys pseudogeographica (Gray, 1831)	ISO_3166:BE-BRU	Animalia	2014
182133904	Graptemys pseudogeographica (Gray, 1831)	ISO_3166:BE-VLG	Animalia	2010
182133904	Graptemys pseudogeographica (Gray, 1831)	ISO_3166:BE-WAL	Animalia	2013
182133906	Graptemys ouachitensis Cagle, 1953	ISO_3166:BE-BRU	Animalia	2018
182133906	Graptemys ouachitensis Cagle, 1953	ISO_3166:BE-VLG	Animalia	2018
182133907	Graptemys geographica (Le Sueur, 1817)	ISO_3166:BE-VLG	Animalia	2010
182133911	Pseudemys rubriventris (Le Conte, 1830)	ISO_3166:BE-VLG	Animalia	2015
182133912	Sedum palmeri S.Watson	ISO_3166:BE-WAL	Plantae	2018
182133913	Pseudemys concinna (Le Conte, 1830)	ISO_3166:BE-VLG	Animalia	2017
182133914	Pseudemys nelsoni Carr, 1938	ISO_3166:BE-BRU	Animalia	2018
182133916	Sedum spathulifolium Hook.	ISO_3166:BE-VLG	Plantae	2019
182133918	Pelusios castaneus (Schweigger, 1812)	ISO_3166:BE-VLG	Animalia	2020
182133921	Pelomedusa subrufa (Bonnaterre, 1789)	ISO_3166:BE-VLG	Animalia	2020
182133937	Ribes ×nidigrolaria Rud.Bauer & A.Bauer	ISO_3166:BE-VLG	Plantae	2008
182133941	Potamothrix moldaviensis (Vejdovský & Mrázek, 1903)	ISO_3166:BE-VLG	Animalia	2008
182133944	Limnodrilus maumeensis Brinkhurst & Cook, 1966	ISO_3166:BE-VLG	Animalia	2014
182133971	Laonome xeprovala Bick & Bastrop, 2018	ISO_3166:BE-VLG	Animalia	2017
182133978	Leiobunum C.L.Koch, 1839	ISO_3166:BE-VLG	Animalia	2010
182133978	Leiobunum C.L.Koch, 1839	ISO_3166:BE-WAL	Animalia	2009
182133994	Lampropeltis Öpik, 1967	ISO_3166:BE-VLG	Animalia	2011
182134007	Penaeus aztecus Ives, 1891	ISO_3166:BE-VLG	Animalia	2018
182134042	Opopanax chironium (L.) Koch	ISO_3166:BE-VLG	Plantae	2019
182134074	Grandidierella japonica Stephensen, 1938	ISO_3166:BE-VLG	Animalia	2019
182134080	Neomysis americana (S.I.Smith, 1873)	ISO_3166:BE-VLG	Animalia	2012
182134097	Hydrocotyle sibthorpioides Lam.	ISO_3166:BE-VLG	Plantae	1984
182134118	Megabalanus tintinnabulum (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	1998
182134170	Jaltomata procumbens (Cav.) J.L.Gentry	ISO_3166:BE-VLG	Plantae	2008
182134182	Desmanthus illinoensis (Michx.) MacMill. ex B.L.Rob. & Fernald	ISO_3166:BE-VLG	Plantae	1995
182134200	Lotus hirsutus L.	ISO_3166:BE-VLG	Plantae	2004
182134203	Lotus hispidus Desf. ex DC.	ISO_3166:BE-VLG	Plantae	2019
182134239	Halyomorpha halys (Stål, 1855)	ISO_3166:BE-VLG	Animalia	2017
182134239	Halyomorpha halys (Stål, 1855)	ISO_3166:BE-WAL	Animalia	2018
182134244	Tupiocoris rhododendri (Dolling, 1972)	ISO_3166:BE-VLG	Animalia	2007
182134253	Leptoglossus occidentalis Heidemann, 1910	ISO_3166:BE-VLG	Animalia	2007
182134253	Leptoglossus occidentalis Heidemann, 1910	ISO_3166:BE-WAL	Animalia	2008
182134265	Choreutis nemorana (Hübner, 1799)	ISO_3166:BE-VLG	Animalia	2015
182134265	Choreutis nemorana (Hübner, 1799)	ISO_3166:BE-WAL	Animalia	2009
182134272	Tuta absoluta (Meyrick, 1917)	ISO_3166:BE-VLG	Animalia	2009
182134288	Caragana halodendron (Pall.) Dum.Cours.	ISO_3166:BE-BRU	Plantae	1953
182134304	Eupholidoptera chabrieri (Charpentier, 1825)	ISO_3166:BE-VLG	Animalia	2019
182134318	Drosophila suzukii (Matsumura, 1931)	ISO_3166:BE-VLG	Animalia	2011
182134322	Phytomyza jucunda Frost & Sasakawa, 1954	ISO_3166:BE-VLG	Animalia	2015
182134330	Dohrniphora cornuta (Bigot, 1857)	ISO_3166:BE-VLG	Animalia	2005
182134340	Styphnolobium japonicum (L.) Schott	ISO_3166:BE-VLG	Plantae	2019
182134387	Xylocopa virginica (Linnaeus, 1771)	ISO_3166:BE-VLG	Animalia	2015
182134433	Hornungia petraea (L.) Rchb.	ISO_3166:BE-VLG	Plantae	2020
182134454	Otiorhynchus aurifer Boheman, 1843	ISO_3166:BE-BRU	Animalia	2015
182134454	Otiorhynchus aurifer Boheman, 1843	ISO_3166:BE-VLG	Animalia	2017
182134454	Otiorhynchus aurifer Boheman, 1843	ISO_3166:BE-WAL	Animalia	1999
182134455	Otiorhynchus cribricollis Gyllenhal, 1834	ISO_3166:BE-VLG	Animalia	2002
182134455	Otiorhynchus cribricollis Gyllenhal, 1834	ISO_3166:BE-WAL	Animalia	2016
182134456	Otiorhynchus meridionalis Gyllenhal, 1834	ISO_3166:BE-BRU	Animalia	2016
182134456	Otiorhynchus meridionalis Gyllenhal, 1834	ISO_3166:BE-VLG	Animalia	2016
182134456	Otiorhynchus meridionalis Gyllenhal, 1834	ISO_3166:BE-WAL	Animalia	2003
182134464	Cardamine graeca L.	ISO_3166:BE-VLG	Plantae	2014
182134467	Lindorus lophanthae (Blaisdell, 1892)	ISO_3166:BE-VLG	Animalia	1976
182134539	Geranium wallichianum D.Don ex Sweet	ISO_3166:BE-VLG	Plantae	2019
182134562	Mimulus ringens L.	ISO_3166:BE-VLG	Plantae	2019
182134565	Thunbergia alata Bojer ex Sims	ISO_3166:BE-VLG	Plantae	2013
182134574	Penstemon digitalis Nutt.	ISO_3166:BE-WAL	Plantae	2019
182134582	Veronica repens Clarion ex DC.	ISO_3166:BE-VLG	Plantae	2020
182134597	Verbascum nigrum x speciosum	ISO_3166:BE-VLG	Plantae	2014
182134599	Scrophularia canina L.	ISO_3166:BE-WAL	Plantae	2019
182134600	Scrophularia peregrina L.	ISO_3166:BE-VLG	Plantae	2020
182134656	Origanum onites L.	ISO_3166:BE-VLG	Plantae	2020
182134658	Lamium confertum Fr.	ISO_3166:BE-VLG	Plantae	2018
182134689	Symphytum orientale L.	ISO_3166:BE-VLG	Plantae	2020
182134695	Cucurbita moschata (Duchesne) Duchesne ex Poir.	ISO_3166:BE-VLG	Plantae	2014
182134719	Halimium lasianthum subsp. alyssoides (Lam.) Greuter	ISO_3166:BE-VLG	Plantae	2012
182134726	Viola hederacea Labill.	ISO_3166:BE-VLG	Plantae	2020
182134733	Populus ×jackii Sarg.	ISO_3166:BE-VLG	Plantae	2010
182134756	Juglans mandshurica Maxim.	ISO_3166:BE-VLG	Plantae	2020
182134783	Thalictrum delavayi Franch.	ISO_3166:BE-VLG	Plantae	2020
182134791	Fumaria bastardii Bor.	ISO_3166:BE-WAL	Plantae	2017
182134793	Corydalis linstowiana Fedde	ISO_3166:BE-VLG	Plantae	2019
182134799	Papaver commutatum Fisch. & C.A.Mey.	ISO_3166:BE-VLG	Plantae	2015
182134802	Lamprocapnos spectabilis (L.) Fukuhara	ISO_3166:BE-VLG	Plantae	2010
182134828	Daboecia cantabrica (Huds.) K.Koch	ISO_3166:BE-VLG	Plantae	2012
182134831	Erica ×darleyensis Bean	ISO_3166:BE-VLG	Plantae	2016
182134838	Pieris japonica (Thunb.) D.Don ex G.Don	ISO_3166:BE-VLG	Plantae	2018
182134848	Valeriana calcitrapae L.	ISO_3166:BE-VLG	Plantae	2019
182134854	Scabiosa lucida Vill.	ISO_3166:BE-VLG	Plantae	2019
182134890	Jacobaea ×albescens (Burb. & Colgan) Verloove & Lambinon	ISO_3166:BE-VLG	Plantae	2019
182134906	Cichorium calvum Sch.Bip.	ISO_3166:BE-VLG	Plantae	2012
182134916	Pulicaria arabica subsp. hispanica (Boiss.) Murb.	ISO_3166:BE-VLG	Plantae	2011
182134921	Hieracium glaucinum subsp. recensitum (Jord. ex Boreau) Gottschl.	ISO_3166:BE-VLG	Plantae	1985
182134934	Andryala integrifolia L.	ISO_3166:BE-WAL	Plantae	2019
182134960	Erigeron ×huelsenii Vatke	ISO_3166:BE-WAL	Plantae	2008
182134971	Helianthus maximiliani Schrad.	ISO_3166:BE-VLG	Plantae	2019
182134973	Oncosiphon piluliferum (L.fil.) Källersjö	ISO_3166:BE-VLG	Plantae	2017
182134977	Filago congesta Guss. ex DC.	ISO_3166:BE-VLG	Plantae	2019
182135018	Aldrovanda vesiculosa L.	ISO_3166:BE-VLG	Plantae	2020
182135021	Abronia fragrans Nutt. ex Hook.	ISO_3166:BE-VLG	Plantae	1951
182135028	Drosanthemum floribundum (Haw.) Schwantes	ISO_3166:BE-VLG	Plantae	2018
182135052	Amaranthus ×ralletii Contré	ISO_3166:BE-BRU	Plantae	1985
182135058	Celosia cristata L.	ISO_3166:BE-WAL	Plantae	2019
182135072	×Reyllopia conollyana (J.P.Bailey) Galasso	ISO_3166:BE-VLG	Plantae	2008
182135076	Rumex ×hybridus Kindb.	ISO_3166:BE-VLG	Plantae	2013
182135086	Spergularia bocconei (Scheele) Graebn.	ISO_3166:BE-VLG	Plantae	2016
182135113	Elaeagnus pungens Thunb.	ISO_3166:BE-VLG	Plantae	2012
182135133	Acaena caesiiglauca (Bitter) Bergmans	ISO_3166:BE-VLG	Plantae	2019
182135135	Dasiphora davurica var. mandshurica (Maxim.) Verloove & Lambinon	ISO_3166:BE-VLG	Plantae	2008
182135153	Prunus tomentosa Thunb.	ISO_3166:BE-VLG	Plantae	2014
