key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,numDescendants,lastCrawled,lastInterpreted,issues,class
164615061,5137908,6192249,eurobutt-checklist:taxon:7bb937c96980fa242a8b13023a769612,Animalia,Arthropoda,Lepidoptera,Pieridae,Leptidea,Leptidea morsei,196469383,196469384,196469385,196469386,196469395,196469404,164615061,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469404,Leptidea,"Leptidea morsei (Fenton, 1882)",Leptidea morsei,Fenton's Wood White,"(Fenton, 1882) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.805+00:00,scina,Insecta
164615062,5137915,6192299,eurobutt-checklist:taxon:5d25c6214879e9aed1d78db69c17100b,Animalia,Arthropoda,Lepidoptera,Pieridae,Leptidea,Leptidea reali,196469383,196469384,196469385,196469386,196469395,196469404,164615062,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469404,Leptidea,"Leptidea reali Reissinger, 1990",Leptidea reali,Réal's Wood White,"Reissinger, 1990",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.808+00:00,scina,Insecta
164615063,5137903,6192330,eurobutt-checklist:taxon:12962b5eaac3b8411023d124daaf9734,Animalia,Arthropoda,Lepidoptera,Pieridae,Leptidea,Leptidea sinapis,196469383,196469384,196469385,196469386,196469395,196469404,164615063,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469404,Leptidea,"Leptidea sinapis (Linnaeus, 1758)",Leptidea sinapis,Wood White,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.803+00:00,"disinv,scina",Insecta
164615065,1919963,11966292,eurobutt-checklist:taxon:4ffb2b8846260495a6fec56eb4f68c51,Animalia,Arthropoda,Lepidoptera,Pieridae,Zegris,Zegris pyrothoe,196469383,196469384,196469385,196469386,196469395,196469396,164615065,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469396,Zegris,"Zegris pyrothoe (Eversmann, 1832)",Zegris pyrothoe,Eversmann's Sooty Orange-tip,"(Eversmann, 1832) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.701+00:00,scina,Insecta
164615066,1919966,11966226,eurobutt-checklist:taxon:1076e6e7d15057279d7a1ac492bcbbae,Animalia,Arthropoda,Lepidoptera,Pieridae,Zegris,Zegris eupheme,196469383,196469384,196469385,196469386,196469395,196469396,164615066,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469396,Zegris,"Zegris eupheme (Esper, 1804)",Zegris eupheme,Sooty Orange-tip,"(Esper, 1804) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.706+00:00,scina,Insecta
164615068,1920512,8734864,eurobutt-checklist:taxon:e6589db014e37eb652f601da4c11b19c,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris ergane,196469383,196469384,196469385,196469386,196469395,196469397,164615068,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris ergane (Geyer, 1828)",Pieris ergane,Mountain Small White,"(Geyer, 1828) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.731+00:00,"disinv,scina",Insecta
164615069,1920502,8735543,eurobutt-checklist:taxon:e05a4333c3dc47a55d0c017d17db0601,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris krueperi,196469383,196469384,196469385,196469386,196469395,196469397,164615069,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris krueperi Staudinger, 1860",Pieris krueperi,Krueper's Small White,"Staudinger, 1860",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.714+00:00,scina,Insecta
164615070,1920509,8735109,eurobutt-checklist:taxon:cd3e4848eb133869e8bcdf24cf175160,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris cheiranthi,196469383,196469384,196469385,196469386,196469395,196469397,164615070,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris cheiranthi (Hübner, 1808)",Pieris cheiranthi,Canary Islands Large White,"(Hübner, 1808) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.724+00:00,scina,Insecta
164615071,4535297,16344161,eurobutt-checklist:taxon:9f878acc5874e8dceeb231cd28baef12,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris wollastoni,196469383,196469384,196469385,196469386,196469395,196469397,164615071,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris wollastoni (Butler, 1886)",Pieris wollastoni,Madeiran Large White,"(Butler, 1886) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.719+00:00,scina,Insecta
164615072,4535307,8734903,eurobutt-checklist:taxon:a14a4ece7e25d73eb6f4553734114934,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris bryoniae,196469383,196469384,196469385,196469386,196469395,196469397,164615072,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris bryoniae (Hübner, 1806)",Pieris bryoniae,Mountain Green-veined White,"(Hübner, 1806) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.728+00:00,scina,Insecta
164615073,1920491,8735832,eurobutt-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris mannii,196469383,196469384,196469385,196469386,196469395,196469397,164615073,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris mannii (Mayer, 1851)",Pieris mannii,Southern Small White,"(Mayer, 1851) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.726+00:00,"disinv,scina",Insecta
164615074,1920498,32844327,eurobutt-checklist:taxon:8eea333645af02a2bd1ab8a7a0210e8c,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris balcana,196469383,196469384,196469385,196469386,196469395,196469397,164615074,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris balcana Lorković, 1969",Pieris balcana,Balkan Green-veined White,"Lorković, 1969",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.716+00:00,"disinv,scina",Insecta
164615075,1920494,8736138,eurobutt-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris napi,196469383,196469384,196469385,196469386,196469395,196469397,164615075,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris napi (Linnaeus, 1758)",Pieris napi,Green-veined White,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.722+00:00,"disinv,scina",Insecta
164615076,1920496,8736876,eurobutt-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris rapae,196469383,196469384,196469385,196469386,196469395,196469397,164615076,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris rapae (Linnaeus, 1758)",Pieris rapae,Small White,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.711+00:00,"disinv,scina",Insecta
164615077,1920506,8734805,eurobutt-checklist:taxon:0f7645f1b3de96777aa558246373a4d2,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,Pieris brassicae,196469383,196469384,196469385,196469386,196469395,196469397,164615077,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469397,Pieris,"Pieris brassicae (Linnaeus, 1758)",Pieris brassicae,Large White,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.733+00:00,"disinv,scina",Insecta
164615079,5137578,2711556,eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias erate,196469383,196469384,196469385,196469386,196469395,196469406,164615079,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias erate (Esper, 1805)",Colias erate,Eastern Pale Clouded Yellow,"(Esper, 1805) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.850+00:00,"disinv,scina",Insecta
164615080,5137695,2711345,eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias phicomone,196469383,196469384,196469385,196469386,196469395,196469406,164615080,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias phicomone (Esper, 1780)",Colias phicomone,Mountain Clouded Yellow,"(Esper, 1780) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.845+00:00,"disinv,scina",Insecta
164615081,8203812,2712588,eurobutt-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias alfacariensis,196469383,196469384,196469385,196469386,196469395,196469406,164615081,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias alfacariensis Ribbe, 1905",Colias alfacariensis,Berger's Clouded Yellow,"Ribbe, 1905",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.837+00:00,"disinv,scina",Insecta
164615082,5137668,2713368,eurobutt-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias caucasica,196469383,196469384,196469385,196469386,196469395,196469406,164615082,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias caucasica Staudinger, 1871",Colias caucasica,Balkan Clouded Yellow,"Staudinger, 1871",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.843+00:00,"disinv,scina",Insecta
164615083,5137706,2712282,eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias hyale,196469383,196469384,196469385,196469386,196469395,196469406,164615083,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias hyale (Linnaeus, 1758)",Colias hyale,Pale Clouded Yellow,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.847+00:00,"disinv,scina",Insecta
164615084,5137677,2713630,eurobutt-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias chrysotheme,196469383,196469384,196469385,196469386,196469395,196469406,164615084,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias chrysotheme (Esper, 1781)",Colias chrysotheme,Lesser Clouded Yellow,"(Esper, 1781) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.835+00:00,scina,Insecta
164615085,5137708,2713314,eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias myrmidone,196469383,196469384,196469385,196469386,196469395,196469406,164615085,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias myrmidone (Esper, 1781)",Colias myrmidone,Danube Clouded Yellow,"(Esper, 1781) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.839+00:00,scina,Insecta
164615086,5137636,2712385,eurobutt-checklist:taxon:62316d5fc3d89ed9c7d4fa34860a6019,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias tyche,196469383,196469384,196469385,196469386,196469395,196469406,164615086,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias tyche (Böber, 1812)",Colias tyche,Pale Arctic Clouded Yellow,"(Böber, 1812) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.833+00:00,scina,Insecta
164615087,5137582,2713785,eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias palaeno,196469383,196469384,196469385,196469386,196469395,196469406,164615087,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias palaeno (Linnaeus, 1760)",Colias palaeno,Moorland Clouded Yellow,"(Linnaeus, 1760) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.831+00:00,scina,Insecta
164615088,5137595,2712133,eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias hecla,196469383,196469384,196469385,196469386,196469395,196469406,164615088,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias hecla Lefèbvre, 1836",Colias hecla,Northern Clouded Yellow,"Lefèbvre, 1836",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.842+00:00,scina,Insecta
164615089,5137682,2713035,eurobutt-checklist:taxon:0e2e745c9aae9b58183697eac139b593,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias aurorina,196469383,196469384,196469385,196469386,196469395,196469406,164615089,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias aurorina Herrich-Schäffer, 1850",Colias aurorina,Greek Clouded Yellow,"Herrich-Schäffer, 1850",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.852+00:00,"disinv,scina",Insecta
164615090,5137612,2711150,eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,Colias crocea,196469383,196469384,196469385,196469386,196469395,196469406,164615090,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469406,Colias,"Colias crocea (Geoffroy, 1785)",Colias crocea,Clouded Yellow,"(Geoffroy, 1785) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.855+00:00,"disinv,scina",Insecta
164615093,1896841,809962,eurobutt-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Aphantopus,Aphantopus hyperantus,196469383,196469384,196469385,196469386,196469407,196469429,164615093,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469429,Aphantopus,"Aphantopus hyperantus (Linnaeus, 1758)",Aphantopus hyperantus,Ringlet,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.060+00:00,"disinv,scina",Insecta
164615095,1896957,2319819,eurobutt-checklist:taxon:d775d7425aaea80cf43c0b7e4e82837c,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Charaxes,Charaxes jasius,196469383,196469384,196469385,196469386,196469407,196469420,164615095,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469420,Charaxes,"Charaxes jasius (Linnaeus, 1767)",Charaxes jasius,Two-tailed Pasha,"(Linnaeus, 1767) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.956+00:00,scina,Insecta
164615097,1910628,5489562,eurobutt-checklist:taxon:d109067d7c52e2e226fe1cb6be824f02,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hypolimnas,Hypolimnas misippus,196469383,196469384,196469385,196469386,196469407,196469414,164615097,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469414,Hypolimnas,"Hypolimnas misippus (Linnaeus, 1764)",Hypolimnas misippus,False Plain Tiger,"(Linnaeus, 1764) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.900+00:00,scina,Insecta
164615099,1902533,896417,eurobutt-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Araschnia,Araschnia levana,196469383,196469384,196469385,196469386,196469407,196469413,164615099,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469413,Araschnia,"Araschnia levana (Linnaeus, 1758)",Araschnia levana,Map,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.894+00:00,"disinv,scina",Insecta
164615101,1893137,32844328,eurobutt-checklist:taxon:aa0a1aa01ec36861389115a339a755c7,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Arethusana,Arethusana arethusa,196469383,196469384,196469385,196469386,196469407,196469444,164615101,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469444,Arethusana,"Arethusana arethusa (Denis & Schiffermüller), 1775",Arethusana arethusa,False Grayling,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.397+00:00,"disinv,scina",Insecta
164615103,1909838,6302310,eurobutt-checklist:taxon:a91a1bd9cae87c612c3ce147a76651c5,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Libythea,Libythea celtis,196469383,196469384,196469385,196469386,196469407,196469411,164615103,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469411,Libythea,"Libythea celtis (Laicharting, 1782)",Libythea celtis,Nettle-tree Butterfly,"(Laicharting, 1782) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.882+00:00,"disinv,scina",Insecta
164615105,7988274,9581309,eurobutt-checklist:taxon:d3aa2ce7a90dc76676f7ab8e7c02da3f,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pyronia,Pyronia cecilia,196469383,196469384,196469385,196469386,196469407,196469423,164615105,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469423,Pyronia,"Pyronia cecilia (Vallantin, 1894)",Pyronia cecilia,Southern Gatekeeper,"(Vallantin, 1894) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.976+00:00,"disinv,scina",Insecta
164615106,8404037,9581262,eurobutt-checklist:taxon:9807eb6e01700b7d98699b70453746dc,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pyronia,Pyronia bathseba,196469383,196469384,196469385,196469386,196469407,196469423,164615106,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469423,Pyronia,"Pyronia bathseba (Fabricius, 1793)",Pyronia bathseba,Spanish Gatekeeper,"(Fabricius, 1793) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.979+00:00,scina,Insecta
164615107,7622059,9581565,eurobutt-checklist:taxon:a1b3ebf04424c15ea8fd82afbe88a04d,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pyronia,Pyronia tithonus,196469383,196469384,196469385,196469386,196469407,196469423,164615107,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469423,Pyronia,"Pyronia tithonus (Linnaeus, 1771)",Pyronia tithonus,Gatekeeper,"(Linnaeus, 1771) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.974+00:00,"disinv,scina",Insecta
164615109,4535510,7081886,eurobutt-checklist:taxon:9071b638921ba90eef5369198e9e9d60,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Minois,Minois dryas,196469383,196469384,196469385,196469386,196469407,196469408,164615109,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469408,Minois,"Minois dryas (Scopoli, 1763)",Minois dryas,Dryad,"(Scopoli, 1763) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.861+00:00,scina,Insecta
164615111,8208583,5492832,eurobutt-checklist:taxon:e93c702588302d375a627c5702f0fb6d,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hyponephele,Hyponephele lycaon,196469383,196469384,196469385,196469386,196469407,196469421,164615111,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469421,Hyponephele,"Hyponephele lycaon (Kühn, 1774)",Hyponephele lycaon,Dusky Steppe Brown,"(Kühn, 1774) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.965+00:00,"disinv,scina",Insecta
164615112,1906463,5492692,eurobutt-checklist:taxon:7df5d2ab0cf4cdc5bd23135b4838ebb9,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hyponephele,Hyponephele huebneri,196469383,196469384,196469385,196469386,196469407,196469421,164615112,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469421,Hyponephele,"Hyponephele huebneri Koçak, 1980",Hyponephele huebneri,,"Koçak, 1980",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.961+00:00,scina,Insecta
164615113,1906552,5492757,eurobutt-checklist:taxon:862d484199168ae4d71b87b4f4e45ed7,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hyponephele,Hyponephele lupina,196469383,196469384,196469385,196469386,196469407,196469421,164615113,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469421,Hyponephele,"Hyponephele lupina (Costa, 1836)",Hyponephele lupina,Oriental Meadow Brown,"(Costa, 1836) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.963+00:00,"disinv,scina",Insecta
164615115,4535445,943845,eurobutt-checklist:taxon:f95e4522a0c4e4b592e26e0d0b6dd584,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Argynnis,Argynnis laodice,196469383,196469384,196469385,196469386,196469407,196469441,164615115,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469441,Argynnis,"Argynnis laodice (Pallas, 1771)",Argynnis laodice,Pallas' Fritillary,"(Pallas, 1771) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.363+00:00,"disinv,scina",Insecta
164615116,7810861,32844329,eurobutt-checklist:taxon:9423a461e3c0fb54c0016b0fb6b21905,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Argynnis,Argynnis pandora,196469383,196469384,196469385,196469386,196469407,196469441,164615116,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469441,Argynnis,"Argynnis pandora (Denis & Schiffermüller), 1775",Argynnis pandora,Cardinal,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.366+00:00,"disinv,scina",Insecta
164615117,1909398,944044,eurobutt-checklist:taxon:7f6f61de2972bdf521bb7a3a00229156,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Argynnis,Argynnis paphia,196469383,196469384,196469385,196469386,196469407,196469441,164615117,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469441,Argynnis,"Argynnis paphia (Linnaeus, 1758)",Argynnis paphia,Silver-washed Fritillary,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.368+00:00,"disinv,scina",Insecta
164615119,1898521,9025419,eurobutt-checklist:taxon:7cae22d4965057f1522abe468934916b,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Polygonia,Polygonia egea,196469383,196469384,196469385,196469386,196469407,196469442,164615119,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469442,Polygonia,"Polygonia egea (Cramer, 1775)",Polygonia egea,Southern Comma,"(Cramer, 1775) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.374+00:00,"disinv,scina",Insecta
164615120,1898544,9025224,eurobutt-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Polygonia,Polygonia c-album,196469383,196469384,196469385,196469386,196469407,196469442,164615120,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469442,Polygonia,"Polygonia c-album (Linnaeus, 1758)",Polygonia c-album,Comma,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.372+00:00,"disinv,scina",Insecta
164615122,4535614,6470268,eurobutt-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lopinga,Lopinga achine,196469383,196469384,196469385,196469386,196469407,196469422,164615122,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469422,Lopinga,"Lopinga achine (Scopoli, 1763)",Lopinga achine,Woodland Brown,"(Scopoli, 1763) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.970+00:00,scina,Insecta
